,aggregate_gene_expression
LOC110256217,79.0
LOC110256389,64.0
KCNC3,24.0
SCGB3A1,13.0
LOC110260301,52.0
TMEM9,96.0
RNF182,63.0
KIAA1147,19.0
LINGO1,9.0
LOC106508181,63.0
METTL26,82.0
TMEM220,49.0
ANO2,82.0
BCL2L10,75.0
MST1,83.0
LOC102161380,51.0
ITGBL1,10.0
LOC110261592,117.0
M1AP,2.0
HEPH,23.0
LOC110255496,31.0
LOC106506060,78.0
POU3F2,118.0
ATP6V1G2,80.0
LOC110256860,58.0
LOC102163428,8.0
LOC110257303,110.0
DFFB,47.0
C12H17orf105,84.0
TBPL1,23.0
LOC110259841,11.0
STMND1,95.0
AURKA,38.0
LOC110257557,27.0
TAMM41,69.0
LOC110257186,12.0
LOC110256821,9.0
MYPOP,65.0
PLPPR4,286.0
HAUS1,54.0
FREM3,75.0
LRCH4,63.0
MT3,39.0
LOC102160916,121.0
ESRP2,22.0
LOC102166069,123.0
CLIC2,16.0
LOC106505785,53.0
LOC106505885,18.0
ULBP1,6.0
LOC106509048,65.0
NXT2,48.0
SYCN,72.0
PTPRO,7.0
ZNF114,31.0
CXHXorf67,61.0
LOC110257333,49.0
LOC110257786,46.0
LOC110261524,129.0
SLC22A4,35.0
TRIM68,19.0
PITX2,87.0
PRRT3,36.0
ALDH3A1,97.0
FLVCR1,60.0
EPDR1,83.0
ANXA3,44.0
LOC110255384,139.0
WFIKKN2,221.0
LOC102162156,74.0
HOXD8,16.0
FBXO15,33.0
PPP1R1A,67.0
CRLF1,16.0
FKBPL,64.0
BTN2A2,11.0
PNOC,45.0
CDK5,69.0
LOC110255986,43.0
LOC100516694,89.0
LOC100523440,72.0
TNIP3,11.0
LOC106505926,39.0
DLGAP5,101.0
LOC102165433,65.0
LOC100511652,119.0
DND1,25.0
ATP6V1A,47.0
LOC110260408,69.0
SMIM1,128.0
LOC100622386,53.0
LOC110257215,64.0
LOC110260636,44.0
RNFT2,39.0
EPHB2,12.0
SNX31,36.0
LOC110259834,28.0
LOC106509663,87.0
ZNF641,53.0
CREB3L4,45.0
LOC102163076,78.0
PSAT1,17.0
RNF165,20.0
TMEM102,27.0
VENTX,41.0
LOC110255847,80.0
LOC100511509,9.0
SLC41A3,40.0
LOC110261959,27.0
FTO,39.0
ANGEL1,36.0
LOC100524954,35.0
LOC110255267,12.0
LOC110261158,56.0
LOC110261683,71.0
C3H16orf45,21.0
PDK2,74.0
LOC106504627,2.0
LOC100516485,19.0
RSPO1,46.0
LOC110255704,54.0
GRWD1,41.0
LOC110260620,43.0
LOC100621915,109.0
LOC110259520,39.0
CST7,30.0
LOC100627270,62.0
LOC110257027,21.0
MUC15,49.0
LOC106507559,59.0
LOC110259415,79.0
SV2A,51.0
LOC106510248,163.0
FER1L4,153.0
GCA,18.0
SMPD3,44.0
LOC110261585,31.0
GPSM3,6.0
RGS11,63.0
LOC106510390,35.0
KCNA3,9.0
NAP1L3,54.0
FAM159B,69.0
CA4,37.0
LOC110260342,27.0
PMAIP1,27.0
ETV2,113.0
PASK,46.0
LOC106509348,128.0
LOC100513601,4.0
LOC106506426,63.0
SMCO3,6.0
LOC100622246,115.0
TNC,55.0
LOC110255864,31.0
CRYGS,28.0
LOC106509624,62.0
NUDT16,81.0
LOC110256708,56.0
STAC3,51.0
LMOD3,123.0
LOC102160349,24.0
ATP2B2,5.0
PSTPIP1,26.0
TREH,33.0
LOC110255403,24.0
GLTP,47.0
CSF3,42.0
TPD52L1,42.0
ZNF630,69.0
BDNF,490.0
LOC110261079,47.0
KCTD4,66.0
LDHD,72.0
ACTR1B,45.0
RGS4,13.0
LOC106510200,33.0
WNT8A,24.0
LOC110259860,58.0
DNER,14.0
PRTG,23.0
TTC8,94.0
LOC110256864,28.0
LOC106504403,68.0
SPRED3,13.0
HOXC4,87.0
LOC106508004,32.0
SOX10,34.0
CTBS,52.0
MPI,35.0
HIST1H2BD,74.0
PHF24,134.0
CAPN13,45.0
MAFA,125.0
C3H2orf74,63.0
MC5R,52.0
LOC100628214,38.0
SHPK,14.0
RGS16,65.0
LOC110261383,88.0
LOC106504523,27.0
LOC102164767,45.0
LOC102159780,55.0
LOC106505154,65.0
PINLYP,74.0
SNX15,26.0
PTRH1,58.0
KIF5C,19.0
LOC102162202,121.0
LOC110259530,59.0
LOC100525679,167.0
INTS5,30.0
SERINC2,65.0
TMEM104,38.0
FBXO10,54.0
C13H3orf18,66.0
LOC110255977,51.0
KCNE3,21.0
LOC110259339,33.0
TTC21A,31.0
LOC100737927,77.0
CD300LF,9.0
SULT6B1,59.0
GRIN2D,7.0
LAYN,7.0
TBPL2,39.0
LOC110260477,70.0
LOC110257292,120.0
SLC27A3,16.0
LOC110259425,28.0
ZNF165,19.0
LOC110256822,73.0
LOC110257444,109.0
CCDC65,31.0
C10H10orf113,10.0
LOC102168019,17.0
FAXDC2,15.0
SDF2L1,36.0
LOC102166432,36.0
LOC102157904,63.0
LOC102158774,26.0
LOC110259139,50.0
LOC100625873,141.0
DXO,40.0
C13H3orf20,60.0
CITED4,225.0
LOC110257334,117.0
DDX60,25.0
PTPRZ1,26.0
DHDH,83.0
FFAR2,11.0
LOC100049687,13.0
LOC102157444,59.0
GNRHR2,47.0
LOC106509919,54.0
CAPS,22.0
LOC110260454,62.0
OSGIN1,125.0
HAS1,8.0
GPC2,26.0
LOC106504375,56.0
LOC110259228,11.0
LOC110257837,77.0
SCD5,9.0
LOC110262248,24.0
NHLH1,82.0
BRSK1,14.0
MYMK,8.0
LOC110260849,38.0
LOC106508840,122.0
LOC100514465,19.0
LOC100523635,45.0
POMGNT2,58.0
LOC102162214,47.0
LOC110259900,62.0
LOC110255690,33.0
CGREF1,34.0
LOC110261263,35.0
PVRIG,21.0
SHISA8,87.0
LOC102161391,65.0
FAM227A,51.0
LOC110255751,59.0
SIRT4,61.0
SKAP1,14.0
NUDT15,108.0
LOC110257575,88.0
LOC110257184,50.0
TEX11,65.0
LOC102159074,226.0
LOC110256390,105.0
ZXDC,68.0
LOC102165006,95.0
MAPKAPK3,45.0
TUB,25.0
CEP152,40.0
RASSF7,32.0
TMCO4,7.0
CTSL,32.0
C14H10orf128,49.0
RTN4R,8.0
ARFRP1,68.0
MIR450B,19.0
CPA1,42.0
STX1B,45.0
CLIP4,15.0
LOC110261677,86.0
B3GAT2,32.0
LOC110255598,50.0
LOC106504881,123.0
WT1,14.0
PSMD10,51.0
PAQR8,20.0
LOC100620627,11.0
LOC102165848,50.0
LOC102167165,39.0
LOC106509976,50.0
CCT8L2,114.0
LOC110262242,85.0
LOC106505799,40.0
CERS6,112.0
FOXD1,13.0
LRRIQ1,17.0
LOC102161115,45.0
LOC110260116,60.0
LOC110261020,4.0
LOC110262142,58.0
AMIGO2,13.0
SLC35F3,6.0
DDIAS,105.0
LOC100511853,65.0
STAC,16.0
ACOXL,78.0
LOC110256036,39.0
TNR,26.0
ITK,70.0
NTF3,20.0
LOC110256059,73.0
LOC100525542,24.0
LTB4R2,4.0
ZNF469,16.0
HCST,26.0
LOC100739508,1.0
TNS4,66.0
LOC106505301,56.0
SHANK2,14.0
LOC110255815,14.0
RAD51,64.0
LOC106504330,32.0
KLHL29,39.0
LOC110260901,27.0
DUSP12,44.0
LOC110260383,34.0
TAS1R3,21.0
LOC106509501,31.0
IL1B,25.0
CBX8,44.0
KCTD11,17.0
KLRF1,37.0
SLIRP,52.0
COL4A6,47.0
LOC100515242,46.0
ARL2BP,22.0
MORN4,61.0
CDKN2C,90.0
LOC106507363,47.0
GDF6,7.0
SLC39A8,3.0
MAOB,32.0
ADRA1B,78.0
PEG10,33.0
DLL1,14.0
AOX2,221.0
LOC106506534,244.0
SLC35G1,16.0
ALK,10.0
LOC110260939,46.0
LOC106508433,104.0
ALDH1B1,87.0
LOC102164346,39.0
FABP2,195.0
SLC16A8,47.0
AMH,59.0
WNK4,23.0
RGS9BP,67.0
LOC106508763,138.0
LOC106506361,104.0
LOC106510239,52.0
LOC100516428,52.0
FOXC2,12.0
LOC110257580,19.0
TRPV5,111.0
LOC102157885,62.0
LOC110256025,51.0
LOC106505191,57.0
TMEM52,29.0
CACNA1G,27.0
LOC110257542,41.0
LOC102165762,23.0
JMJD7,42.0
LOC106510063,85.0
LOC102159096,70.0
LOC110257369,59.0
LOC110262000,53.0
LOC110256093,34.0
MZB1,18.0
ZBP1,2.0
LOC100621272,87.0
LOC102158193,14.0
LOC110256033,96.0
LOC110256949,86.0
LOC110260929,32.0
LOC102160938,61.0
SHF,38.0
E2F5,52.0
LOC110256225,38.0
LOC110260701,48.0
C1H9orf131,23.0
BLVRB,49.0
LOC110261237,46.0
LOC110261713,81.0
LOC106505356,47.0
LOC106510559,58.0
PHOSPHO1,36.0
ABHD11,50.0
LOC102164588,42.0
LOC110261766,80.0
MFNG,7.0
LOC110262254,21.0
NHP2,38.0
LOC106509961,23.0
LOC102163309,38.0
UNC5D,100.0
LOC106507648,78.0
LOC110259877,71.0
LOC102158302,45.0
TAGAP,6.0
CLEC11A,91.0
CLGN,37.0
QPCT,6.0
LOC110261071,90.0
EPHA3,29.0
SLC17A8,21.0
BUB1B,106.0
NFAM1,10.0
LOC110260564,79.0
LOC110257756,26.0
LPAR3,79.0
PHACTR3,37.0
LOC110260686,70.0
TMEM35A,104.0
LOC110255916,8.0
STK40,60.0
UHRF1,52.0
NEIL3,37.0
SKA1,64.0
LOC106505207,2.0
LOC106506612,43.0
LOC110256469,33.0
LCA5L,48.0
LOC110260584,25.0
TMEM51,25.0
LOC106507311,67.0
ACTRT3,46.0
KCND1,31.0
TEKT1,55.0
AK9,52.0
LOC110255525,73.0
SCN1B,7.0
LOC110256740,46.0
LEUTX,72.0
CFAP54,7.0
KIF18A,62.0
LOC110257387,50.0
LOC110260822,61.0
CMAH,10.0
ABHD12B,39.0
TMEM26,11.0
LOC110255946,36.0
LOC106509193,7.0
HPGDS,47.0
LOC102163044,53.0
HHIP,19.0
CPVL,25.0
KNTC1,73.0
DLX1,15.0
LOC102159901,163.0
LOC110262067,92.0
PLB1,47.0
F2,31.0
PRKAR2B,16.0
EHF,85.0
LOC110256787,99.0
DENND2D,32.0
IL1RL2,52.0
PRRG3,89.0
LOC110256832,18.0
LOC100519130,114.0
MIR214,35.0
LOC102160593,106.0
LOC102165048,86.0
LRP2,56.0
CALCR,45.0
LOC102167686,99.0
LOC102166468,69.0
KCNS1,14.0
LOC110257112,38.0
HDHD3,59.0
RWDD2A,65.0
MT-2B,33.0
LOC110255657,10.0
CFAP53,28.0
LOC106506174,21.0
CCNB1,38.0
LOC106510029,231.0
ARHGAP11A,74.0
LOC100522818,37.0
LOC106508867,60.0
TFAP2A,18.0
LOC102160313,45.0
LOC110260245,3.0
TTC9,7.0
STPG1,35.0
QRICH2,23.0
LOC102160218,22.0
NUF2,59.0
LIN7B,40.0
EHD3,50.0
LOC100514137,49.0
CYP2R1,21.0
LOC110259429,29.0
HHAT,25.0
GABRB3,96.0
B9D1,40.0
MCM2,39.0
LOC102165132,29.0
LOC100627387,112.0
TTC23L,36.0
MPEG1,5.0
LOC110261617,47.0
HS3ST3B1,33.0
LOC106510636,30.0
RAD54B,58.0
PLEK2,23.0
EPHX3,11.0
OLFML2B,39.0
LOC102162178,40.0
STAT4,13.0
LOC110255634,23.0
MYCBPAP,78.0
LOC102161066,39.0
LOC110260917,33.0
DEPDC7,20.0
EYA1,79.0
CES1,362.0
LOC100623096,19.0
SNAI3,41.0
LOC102158547,11.0
LOC110260775,71.0
SEMA3E,8.0
TMEM91,36.0
MKX,36.0
TMPRSS9,33.0
LOC110262053,43.0
EPHX1,64.0
TMEM176A,6.0
UBE2T,53.0
CLEC9A,20.0
CADM4,50.0
ARL3,16.0
TGFBR3L,35.0
LOC110261410,72.0
LOC110259944,26.0
LOC106505505,82.0
LOC110259926,36.0
LOC110257192,44.0
LOC106504615,36.0
LOC106505886,55.0
PTRHD1,64.0
SLC16A2,23.0
LOC100517502,42.0
MAPK11,16.0
HTR2C,25.0
LOC110257072,7.0
GCNT7,39.0
PCSK1N,28.0
LOC110257327,59.0
CCDC86,32.0
WNT4,53.0
LOC110261544,27.0
LOC100514530,58.0
IL13RA2,22.0
DLX6,106.0
LOC102165642,11.0
LOC106507402,22.0
KRBA1,44.0
LGI3,14.0
NPTX1,26.0
CEP295NL,14.0
LOC100156775,50.0
LOC110261106,38.0
FAM26F,9.0
EGF,16.0
LOC110256689,32.0
LOC110261762,38.0
LOC100739463,61.0
HPSE2,11.0
IL6,4.0
LOC106504564,49.0
CHST1,10.0
TNFRSF1A,17.0
KCNC1,3.0
MAP3K9,8.0
C2CD4B,46.0
ADGRF2,31.0
LOC110262073,58.0
BLOC1S5,12.0
LYZ,34.0
GJA9,35.0
LOC100738548,45.0
STX1A,69.0
KCNS3,0.0
LOC102160718,78.0
LOC102164543,20.0
CNGA1,3.0
DHRS13,48.0
LOC106505818,30.0
CA8,4.0
ZNF282,43.0
NRGN,75.0
CCR7,1.0
CACNA2D3,82.0
RNASE1,5.0
LOC106510408,56.0
CNTNAP2,51.0
LOC110257228,17.0
LOC110261436,51.0
LOC106507037,22.0
LOC110259327,17.0
FOXD3,11.0
NTNG1,34.0
ATP2B3,107.0
MST1R,21.0
MEX3A,50.0
LOC100620869,26.0
SDC1,19.0
LOC100525652,266.0
FANCD2,36.0
LOC102160613,43.0
CASP1,10.0
LOC100739219,28.0
LOC110260358,49.0
LOC110261186,59.0
C4H1orf162,58.0
LOC100525933,15.0
ADAM28,16.0
FAM19A5,8.0
DUOXA1,32.0
LOC102167397,74.0
CDCA3,94.0
CNGB1,42.0
LOC106507506,63.0
LOC110259990,9.0
LOC110260631,38.0
ANGPT4,48.0
PLK5,42.0
LOC106507324,60.0
TSPAN33,8.0
FAM162B,10.0
SAYSD1,33.0
LOC102163100,9.0
TICAM1,9.0
LOC110257707,80.0
LOC110255873,27.0
PRAG1,10.0
SHROOM1,17.0
LHFPL4,29.0
LOC106510124,34.0
LOC110256661,44.0
LOC110262061,51.0
LOC110260378,58.0
CLDND2,87.0
LOC110260910,53.0
HID1,29.0
LOC102158284,74.0
FGF14,46.0
LOC102159490,55.0
APC2,46.0
OVGP1,60.0
AKR1E2,98.0
MIF4GD,20.0
LOC102159162,43.0
GDF1,25.0
PCDH1,5.0
TEAD3,45.0
DDN,95.0
GALNT9,6.0
CELSR2,21.0
KCNK2,30.0
LOC106505835,8.0
FGFR4,1.0
AMIGO1,41.0
LOC110256386,32.0
LOC110255415,32.0
LOC110256066,18.0
AP1S3,27.0
C6H1orf216,10.0
LOC110255722,26.0
LOC102160245,103.0
DUSP5,8.0
LOC110260392,18.0
LOC110262173,23.0
LOC110257182,34.0
AHCY,42.0
RFX4,64.0
C4H1orf56,41.0
LOC102158857,66.0
LOC100515685,18.0
LOC100736982,3.0
LOC110260982,31.0
LOC106504840,28.0
LOC106504634,27.0
GREB1,67.0
CD3E,24.0
PDZK1IP1,4.0
OPCML,6.0
RLBP1,49.0
TRIL,23.0
LOC106505299,81.0
SPAG11,28.0
ZNF185,49.0
RD3,33.0
SEMA3F,15.0
TRIM36,19.0
FAM234B,24.0
ZNF48,68.0
ZWINT,73.0
PIP4K2C,67.0
CCDC89,71.0
LHB,46.0
LOC110256610,68.0
LOC100510920,38.0
ACE2,70.0
HYKK,30.0
MRPS7,35.0
LOC110255249,42.0
LOC106505556,88.0
TRIM42,34.0
RTN2,34.0
ERICH4,66.0
KIAA1522,25.0
LOC100154249,50.0
OTUB2,33.0
LOC100622253,10.0
MAPK13,5.0
TEX14,26.0
RAB3D,13.0
LOC110257896,48.0
LOC110257426,19.0
LOC102166382,36.0
TKTL2,24.0
LOC110257300,23.0
CES3,30.0
LOC100623616,7.0
LOC110261503,58.0
LOC106509390,63.0
L3MBTL1,65.0
LOC110260380,31.0
LOC110256613,22.0
SPDL1,33.0
LOC106510398,65.0
LOC102164129,45.0
LOC106506064,63.0
DUOX2,10.0
SELE,64.0
LOC106504727,85.0
LOC110255473,65.0
LOC106509711,38.0
ANKRD35,70.0
LOC110262195,40.0
LOC110257600,39.0
NHSL2,5.0
LOC106507823,29.0
LOC100622710,19.0
ZIC1,78.0
LOC106510287,17.0
LOC110261000,33.0
LMOD1,64.0
NMRK1,58.0
LOC102164446,9.0
LOC110260608,57.0
CDH7,7.0
LRRC14B,37.0
RET,5.0
LGALS7,31.0
LOC110261965,9.0
LOC110259274,35.0
LOC106510217,24.0
LOC100517188,38.0
LOC102165305,44.0
LOC100511828,69.0
LOC100514500,33.0
LURAP1L,5.0
FEN1,23.0
LOC110256317,26.0
LOC102165849,68.0
LOC110260755,24.0
LOC110260080,34.0
AICDA,31.0
SMAD9,58.0
LOC106507323,104.0
CLEC18C,4.0
LOC102160165,97.0
NMUR1,43.0
MAD2L1,61.0
LOC102168193,24.0
LOC110257253,21.0
RAB17,24.0
C10H1orf115,50.0
ARPC5L,26.0
PTK6,46.0
GBX1,59.0
NLRC4,60.0
LOC110257553,45.0
LOC106509975,39.0
CCDC142,10.0
LOC106504343,59.0
SALL2,36.0
CYP2A19,8.0
TMEM41A,60.0
MIR425,61.0
LOC102161781,20.0
LOC110255345,20.0
LGSN,50.0
LOC110257782,34.0
SELP,5.0
GZMA,21.0
LOC102165115,33.0
GPR45,30.0
CNTN2,72.0
CPAMD8,2.0
PNP,18.0
SLC5A4,62.0
LOC110262161,20.0
ABCG2,7.0
SULT1A3,10.0
SFRP4,19.0
LOC106505119,47.0
KLF5,37.0
DCTN3,26.0
LOC110260641,28.0
GPC1,83.0
PADI1,79.0
PAPLN,12.0
LOC110261623,43.0
GTSF1,23.0
KLHL10,51.0
CLDN7,107.0
IL9R,47.0
ZBTB7B,36.0
ADAM8,16.0
NUAK2,26.0
LOC106504468,3.0
COL11A1,29.0
TMEM252,98.0
UBE2C,46.0
RDH16,24.0
ZFP92,3.0
HVCN1,34.0
C17H20orf24,19.0
HOXA6,6.0
LOC102167583,46.0
WISP3,56.0
UNC93A,41.0
LGI1,5.0
RASL12,30.0
KCNK12,31.0
LOC102163370,23.0
PTPN7,10.0
HPX,14.0
PTPRQ,4.0
AP2M1,31.0
TMEM187,27.0
ABHD8,36.0
GVIN1,3.0
LOC110257724,13.0
OLFM2,16.0
STRA6,41.0
ADGRG2,19.0
LOC110255745,26.0
LOC100153093,48.0
LOC100624251,77.0
LOC110256681,38.0
LOC110260784,34.0
LOC110259452,18.0
GRHL1,109.0
RBM44,42.0
CLDN10,49.0
LOC102161600,54.0
LOC102159509,42.0
LOC106507943,11.0
NRIP2,14.0
GLDC,37.0
SHCBP1,33.0
LOC110259403,15.0
PRX,70.0
MORC1,6.0
DHDDS,39.0
FAM229A,39.0
ACOT6,114.0
LOC102158429,6.0
SIM2,17.0
LOC110261652,17.0
CD160,74.0
DUSP2,22.0
LKAAEAR1,41.0
ZACN,21.0
NOG,42.0
HR,64.0
GPC5,52.0
LLGL2,19.0
DNALI1,26.0
C6H19orf84,38.0
TMEM119,17.0
SEBOX,37.0
LOC110261270,24.0
BICDL1,35.0
LOC102166743,13.0
PMP2,1.0
LOC106507314,30.0
LOC100622826,16.0
CDC42BPG,11.0
WFDC3,41.0
TPMT,51.0
ASPHD2,36.0
LOC102166393,13.0
LOC100153094,41.0
FRMD7,100.0
ACOT12,24.0
SLC6A9,40.0
LOC106505859,41.0
PSPH,49.0
LOC106509747,11.0
LOC110256251,27.0
LOC110260734,27.0
LOC106506297,7.0
LOC110261977,60.0
LOC110262198,7.0
LOC110257410,34.0
C6H16orf70,42.0
ATG4B,20.0
LOC110260814,90.0
ELAVL4,17.0
SEMA6B,8.0
LOC106505188,65.0
LOC396706,30.0
LOC100737531,67.0
LOC404703,23.0
LOC110255412,27.0
LOC106508354,13.0
YPEL4,36.0
PRKAG3,74.0
DSCAML1,42.0
LOC106505322,36.0
ACTG2,6.0
LOC106510123,62.0
SLC25A35,54.0
LOC106510020,36.0
LOC110261512,38.0
LOC106509209,47.0
LOC106507021,47.0
LOC110255458,3.0
LOC106510404,5.0
EME2,43.0
LOC110257539,22.0
DCTPP1,32.0
LOC110255676,38.0
AMACR,50.0
PRSS27,24.0
ACY3,37.0
CHAF1A,34.0
LOC106504894,50.0
ADRA2C,7.0
TBC1D30,3.0
LOC110261157,21.0
ASTN2,9.0
TRPM3,61.0
LOC106504234,16.0
LOC100625564,59.0
NTM,1.0
IL1RAPL2,3.0
LOC106510586,18.0
LOC110261697,21.0
FAM83A,3.0
GINS3,67.0
FKBP1B,96.0
LOC110257648,41.0
SLC31A1,19.0
KCND2,65.0
LOC102166430,99.0
LOC106510436,32.0
LOC110261096,34.0
LOC102163508,61.0
LOC110262043,34.0
LOC100623167,23.0
VILL,52.0
LOC100738387,33.0
ADRB1,75.0
TMPRSS13,34.0
LOC106509317,67.0
LOC100737180,20.0
SLC4A11,37.0
LOC110260320,113.0
EVA1C,14.0
LOC110257601,46.0
ORC1,34.0
NUDT18,45.0
LOC106507880,78.0
NRSN2,50.0
LOC106505576,49.0
GEN1,29.0
RASGEF1A,60.0
LOC106508150,29.0
LOC102163742,63.0
DNAJB3,36.0
PAQR4,17.0
LOC106510037,51.0
RAB11FIP5,29.0
PRSS57,15.0
LOC102159128,97.0
LOC100737115,30.0
DEPDC4,20.0
ZBTB8B,35.0
LY49,21.0
LOC106509211,17.0
ADRB3,3.0
LOC102166164,68.0
CPE,15.0
BEX4,33.0
EBF4,12.0
LOC110261678,101.0
PPP1CA,16.0
LOC106506022,69.0
LOC102167838,26.0
LOC102162375,26.0
LOC110259669,23.0
LOC100738403,46.0
LOC106508507,54.0
PRKG2,3.0
APCDD1L,32.0
LOC110261474,7.0
SLC5A10,25.0
LOC110256782,59.0
CIDEB,11.0
LOC110256053,2.0
LOC102164161,12.0
LOC102162767,41.0
LOC100155455,42.0
CDC42SE2,23.0
LOC106504394,44.0
LOC110255602,52.0
TLCD1,18.0
RASSF10,10.0
LOC102158190,43.0
LOC110256538,57.0
TNFRSF17,23.0
LOC100517809,29.0
LOC106510322,9.0
TRABD2A,2.0
ZNF526,42.0
LOC110260072,25.0
AMY2,33.0
LOC110260723,21.0
LOC102159612,70.0
LOC102159855,26.0
LOC102161750,61.0
LOC110261998,44.0
LOC106506344,22.0
SLC14A2,19.0
CYP8B1,2.0
SHBG,26.0
UBASH3A,3.0
GUCY2C,30.0
LOC100517239,32.0
HENMT1,14.0
RAB3B,43.0
ECT2L,36.0
CDC25C,38.0
LOC100626580,27.0
NEURL2,107.0
NRL,19.0
FOXL1,9.0
LOC106508243,28.0
TROAP,41.0
LOC110257185,28.0
SLA-DOA,17.0
LOC106509473,20.0
TMEM196,23.0
CEP72,37.0
NMNAT3,43.0
LOC110257538,29.0
LOC102167122,25.0
GPLD1,91.0
CDH15,67.0
FAM178B,68.0
LOC110262249,25.0
LOC110255192,17.0
BCO2,9.0
RLN3,25.0
STAB2,19.0
MARCKSL1,36.0
LOC100524512,63.0
CENPA,26.0
LOC110259840,9.0
NCF1,17.0
E2F1,100.0
OSM,6.0
ABHD1,27.0
TTC12,167.0
S100A14,35.0
LOC110261785,29.0
RSPH4A,21.0
CACNG1,24.0
LOC106507677,44.0
LOC110260462,30.0
CLDN16,23.0
LOC106509227,36.0
LOC106510034,17.0
LOC106507128,49.0
MIR744,29.0
RPS6KL1,103.0
SLC45A3,5.0
GMPR2,48.0
GAL3ST4,17.0
HAPLN2,66.0
LOC106506946,46.0
BAMBI,16.0
ACHE,24.0
TOX3,0.0
LOC110255304,47.0
LRRC49,37.0
GPT2,39.0
BUB1,32.0
KIF5A,34.0
GALNT12,7.0
PTER,19.0
LOC106510075,37.0
TEKT5,62.0
LOC110261123,34.0
LOC106510256,9.0
LOC102157709,25.0
GCKR,29.0
ZSCAN29,29.0
LOC100151899,47.0
LOC110257296,41.0
MAD2L2,18.0
LOC110257914,5.0
LOC106506511,101.0
POU2AF1,24.0
MGAM,18.0
LRRTM4,71.0
LOC110261055,38.0
LOC110256148,28.0
LOC110257290,65.0
LOC102166930,83.0
CD4,10.0
CLDN15,41.0
HS3ST6,35.0
LRRTM1,43.0
MSMB,29.0
LOC100514979,56.0
LOC110260038,45.0
LOC106505533,58.0
LOC106510002,39.0
NHLRC1,86.0
HHIPL1,21.0
CAMKV,22.0
LOC106508869,25.0
LOC110261521,23.0
ENDOU,43.0
ANKRD63,2.0
CEL,46.0
LMTK3,23.0
HK2,24.0
LOC110262038,30.0
SOX17,17.0
SNCG,8.0
LOC110261963,35.0
LOC100157285,63.0
AGER,4.0
LOC100518120,26.0
LCA5,47.0
PTGER1,10.0
HOXD9,6.0
TLR7,10.0
MSC,17.0
TSGA13,60.0
RAB37,23.0
LOC102165795,24.0
LOC102167050,29.0
ELMOD1,16.0
SERPINC1,34.0
LOC106510071,85.0
BCAS4,28.0
LOC106504931,47.0
HHLA1,43.0
ISL1,28.0
LOC106509641,38.0
CCL28,32.0
RAB3A,24.0
CARMIL2,19.0
LOC110255271,49.0
TMEM139,29.0
LOC110255860,48.0
IQCG,46.0
SP7,15.0
LOC110255273,26.0
C3H2orf81,8.0
SPRN,5.0
CENPN,33.0
CD72,6.0
LOC110260021,64.0
LOC110260642,38.0
RECQL4,38.0
ALDOC,43.0
LOC110255761,110.0
LOC102163947,42.0
UXT,33.0
LOC106504650,2.0
LOC110262301,85.0
SKOR1,84.0
TMEM215,54.0
LOC106509422,16.0
NYX,55.0
SLC24A3,32.0
LOC106506472,17.0
CHRNB2,19.0
LOC102165926,14.0
SCD,22.0
TRAPPC3L,34.0
LOC106509500,27.0
FAIM2,8.0
PTPN20,38.0
BICDL2,34.0
LOC110257509,68.0
ACAN,14.0
LOC110255524,75.0
BAIAP3,14.0
ITPKA,5.0
CDH18,202.0
LOC106509507,36.0
GAD1,22.0
CACNA1D,20.0
HHEX,2.0
CCT6B,33.0
NR1I3,33.0
NEUROD2,26.0
LOC100736638,8.0
NRN1L,34.0
TCTE3,39.0
LOC110260630,8.0
NEK2,41.0
CRISPLD1,20.0
OTX2,6.0
C1H15orf48,15.0
MIR29C,39.0
ATP1A3,22.0
KCTD21,18.0
C5,2.0
LOC110257755,23.0
BATF2,19.0
SLC51A,23.0
KCNA1,52.0
PLCD4,67.0
CNTNAP5,27.0
GPR88,7.0
ITGA3,45.0
LOC100157433,40.0
SRRM3,18.0
LOC110257752,46.0
LOC100514087,108.0
LOC110260962,29.0
KCTD17,3.0
LOC106506546,70.0
P2RY10,7.0
LOC106508998,3.0
SIX2,3.0
ADM5,38.0
DLEC1,29.0
LOC110260264,21.0
LOC102165988,18.0
LOC102165973,27.0
CDX4,20.0
PRIM2,35.0
GIPC3,2.0
LOC106505118,23.0
LOC110260327,31.0
MUC5B,14.0
PSCA,50.0
CAV3,30.0
LAMB3,17.0
FGF12,5.0
LOC110256841,30.0
LOC102159187,34.0
CXCL8,2.0
AKR1CL1,7.0
TMEM150B,3.0
LOC110260256,10.0
LOC106504767,31.0
SOX8,8.0
SFXN5,13.0
SIAH3,34.0
LOC106506442,95.0
MPP4,52.0
LOC110259335,41.0
LOC110256571,136.0
BSPRY,15.0
LOC100155931,13.0
DNASE1L3,12.0
ACER1,21.0
FGF23,35.0
SMCO1,113.0
MIR30A,31.0
LOC110257473,81.0
FAM181B,3.0
LOC110259849,36.0
LOC106509797,24.0
LOC102161272,50.0
LOC110262182,15.0
LOC110261759,32.0
DERL3,12.0
CDK5R1,25.0
LOC102161572,2.0
LOC100511483,25.0
IL7R,18.0
LOC100525442,31.0
LOC102162473,77.0
FAM166B,22.0
INSC,7.0
HOXA5,6.0
LOC106504328,51.0
HSP70.2,52.0
LOC106508827,48.0
SLC30A1,96.0
LOC110259303,39.0
LOC102163646,31.0
LOC100154782,16.0
LOC102158473,18.0
SLC30A8,24.0
