,aggregate_gene_expression
LOC110257186,8.0
LOC110256821,12.0
MYPOP,38.0
PLPPR4,85.0
HAUS1,54.0
FREM3,39.0
LRCH4,41.0
MT3,64.0
LOC102160916,59.0
ESRP2,49.0
LOC102166069,65.0
CLIC2,11.0
LOC106505785,29.0
LOC106505885,11.0
ULBP1,10.0
LOC106509048,34.0
NXT2,24.0
SYCN,34.0
PTPRO,10.0
ZNF114,13.0
CXHXorf67,25.0
LOC110257333,23.0
LOC110257786,51.0
LOC110261524,50.0
SLC22A4,36.0
TRIM68,29.0
PITX2,40.0
PRRT3,52.0
ALDH3A1,51.0
FLVCR1,32.0
EPDR1,40.0
ANXA3,40.0
LOC110255384,63.0
WFIKKN2,56.0
LOC102162156,57.0
HOXD8,11.0
FBXO15,24.0
PPP1R1A,54.0
CRLF1,5.0
FKBPL,26.0
BTN2A2,9.0
PNOC,49.0
CDK5,29.0
LOC110255986,47.0
LOC100516694,55.0
LOC100523440,40.0
TNIP3,11.0
LOC106505926,25.0
DLGAP5,20.0
LOC102165433,46.0
LOC100511652,30.0
DND1,30.0
ATP6V1A,39.0
LOC110260408,46.0
SMIM1,94.0
LOC100622386,50.0
LOC110257215,44.0
LOC110260636,19.0
RNFT2,41.0
EPHB2,12.0
SNX31,36.0
LOC110259834,13.0
LOC106509663,50.0
ZNF641,28.0
CREB3L4,21.0
LOC102163076,49.0
PSAT1,8.0
RNF165,10.0
TMEM102,27.0
VENTX,27.0
LOC110255847,42.0
LOC100511509,7.0
SLC41A3,52.0
LOC110261959,32.0
FTO,34.0
ANGEL1,35.0
LOC100524954,17.0
LOC110255267,8.0
LOC110261158,57.0
LOC110261683,43.0
C3H16orf45,14.0
PDK2,50.0
LOC106504627,3.0
LOC100516485,28.0
RSPO1,53.0
LOC110255704,28.0
GRWD1,31.0
LOC110260620,32.0
LOC100621915,32.0
LOC110259520,46.0
CST7,14.0
LOC100627270,31.0
LOC110257027,16.0
MUC15,37.0
LOC106507559,33.0
LOC110259415,59.0
SV2A,47.0
LOC106510248,67.0
FER1L4,36.0
GCA,11.0
SMPD3,31.0
LOC110261585,17.0
GPSM3,12.0
RGS11,47.0
LOC106510390,24.0
KCNA3,14.0
NAP1L3,19.0
FAM159B,31.0
CA4,7.0
LOC110260342,63.0
PMAIP1,16.0
ETV2,47.0
PASK,35.0
LOC106509348,50.0
LOC100513601,10.0
LOC106506426,36.0
SMCO3,5.0
LOC100622246,33.0
TNC,82.0
LOC110255864,31.0
CRYGS,30.0
LOC106509624,37.0
NUDT16,29.0
LOC110256708,37.0
STAC3,37.0
LMOD3,39.0
LOC102160349,33.0
ATP2B2,5.0
PSTPIP1,13.0
TREH,29.0
LOC110255403,35.0
GLTP,20.0
CSF3,35.0
TPD52L1,40.0
ZNF630,27.0
BDNF,24.0
LOC110261079,21.0
KCTD4,34.0
LDHD,28.0
ACTR1B,30.0
RGS4,10.0
LOC106510200,29.0
WNT8A,48.0
LOC110259860,51.0
DNER,8.0
PRTG,22.0
TTC8,36.0
LOC110256864,21.0
LOC106504403,34.0
SPRED3,21.0
HOXC4,46.0
LOC106508004,22.0
SOX10,19.0
CTBS,44.0
MPI,34.0
HIST1H2BD,26.0
PHF24,71.0
CAPN13,50.0
MAFA,44.0
C3H2orf74,46.0
MC5R,31.0
LOC100628214,40.0
SHPK,6.0
RGS16,29.0
LOC110261383,38.0
LOC106504523,36.0
LOC102164767,39.0
LOC102159780,36.0
LOC106505154,44.0
PINLYP,43.0
SNX15,25.0
PTRH1,37.0
KIF5C,31.0
LOC102162202,22.0
LOC110259530,38.0
LOC100525679,43.0
INTS5,25.0
SERINC2,44.0
TMEM104,17.0
FBXO10,23.0
C13H3orf18,41.0
LOC110255977,27.0
KCNE3,7.0
LOC110259339,29.0
TTC21A,27.0
LOC100737927,36.0
CD300LF,16.0
SULT6B1,33.0
GRIN2D,6.0
LAYN,6.0
TBPL2,27.0
LOC110260477,37.0
LOC110257292,63.0
SLC27A3,19.0
LOC110259425,25.0
ZNF165,33.0
LOC110256822,51.0
LOC110257444,36.0
CCDC65,21.0
C10H10orf113,21.0
LOC102168019,19.0
FAXDC2,28.0
SDF2L1,56.0
LOC102166432,40.0
LOC102157904,26.0
LOC102158774,42.0
LOC110259139,21.0
LOC100625873,64.0
DXO,30.0
C13H3orf20,26.0
CITED4,37.0
LOC110257334,44.0
DDX60,23.0
PTPRZ1,10.0
DHDH,39.0
FFAR2,11.0
LOC100049687,6.0
LOC102157444,42.0
GNRHR2,25.0
LOC106509919,58.0
CAPS,26.0
LOC110260454,31.0
OSGIN1,53.0
HAS1,19.0
GPC2,18.0
LOC106504375,39.0
LOC110259228,67.0
LOC110257837,27.0
SCD5,4.0
LOC110262248,18.0
NHLH1,39.0
BRSK1,15.0
MYMK,5.0
LOC110260849,49.0
LOC106508840,40.0
LOC100514465,23.0
LOC100523635,50.0
POMGNT2,24.0
LOC102162214,52.0
LOC110259900,39.0
LOC110255690,25.0
CGREF1,35.0
LOC110261263,19.0
PVRIG,10.0
SHISA8,24.0
LOC102161391,55.0
FAM227A,33.0
LOC110255751,33.0
SIRT4,42.0
SKAP1,10.0
NUDT15,60.0
LOC110257575,52.0
LOC110257184,28.0
TEX11,37.0
LOC102159074,52.0
LOC110256390,64.0
ZXDC,40.0
LOC102165006,24.0
MAPKAPK3,32.0
TUB,21.0
CEP152,21.0
RASSF7,14.0
TMCO4,10.0
CTSL,63.0
C14H10orf128,26.0
RTN4R,13.0
ARFRP1,41.0
MIR450B,14.0
CPA1,36.0
STX1B,34.0
CLIP4,8.0
LOC110261677,51.0
B3GAT2,29.0
LOC110255598,58.0
LOC106504881,38.0
WT1,6.0
PSMD10,40.0
PAQR8,9.0
LOC100620627,4.0
LOC102165848,35.0
LOC102167165,22.0
LOC106509976,43.0
CCT8L2,31.0
LOC110262242,50.0
LOC106505799,28.0
CERS6,38.0
FOXD1,7.0
LRRIQ1,14.0
LOC102161115,31.0
LOC110260116,40.0
LOC110261020,4.0
LOC110262142,37.0
AMIGO2,9.0
SLC35F3,6.0
DDIAS,43.0
LOC100511853,29.0
STAC,16.0
ACOXL,52.0
LOC110256036,21.0
TNR,35.0
ITK,30.0
NTF3,10.0
LOC110256059,52.0
LOC100525542,25.0
LTB4R2,9.0
ZNF469,12.0
HCST,17.0
LOC100739508,9.0
TNS4,56.0
LOC106505301,41.0
SHANK2,5.0
LOC110255815,36.0
RAD51,27.0
LOC106504330,30.0
KLHL29,23.0
LOC110260901,35.0
DUSP12,28.0
LOC110260383,35.0
TAS1R3,22.0
LOC106509501,10.0
IL1B,28.0
CBX8,26.0
KCTD11,13.0
KLRF1,20.0
SLIRP,40.0
COL4A6,48.0
LOC100515242,43.0
ARL2BP,28.0
MORN4,26.0
CDKN2C,20.0
LOC106507363,33.0
GDF6,6.0
SLC39A8,14.0
MAOB,40.0
ADRA1B,27.0
PEG10,26.0
DLL1,6.0
AOX2,33.0
LOC106506534,40.0
SLC35G1,14.0
ALK,5.0
LOC110260939,31.0
LOC106508433,67.0
ALDH1B1,49.0
LOC102164346,43.0
FABP2,39.0
SLC16A8,43.0
AMH,29.0
WNK4,28.0
RGS9BP,32.0
LOC106508763,39.0
LOC106506361,51.0
LOC106510239,21.0
LOC100516428,21.0
FOXC2,7.0
LOC110257580,32.0
TRPV5,30.0
LOC102157885,31.0
LOC110256025,24.0
LOC106505191,30.0
TMEM52,5.0
CACNA1G,10.0
LOC110257542,34.0
LOC102165762,26.0
JMJD7,25.0
LOC106510063,61.0
LOC102159096,44.0
LOC110257369,48.0
LOC110262000,30.0
LOC110256093,30.0
MZB1,58.0
ZBP1,7.0
LOC100621272,59.0
LOC102158193,18.0
LOC110256033,50.0
LOC110256949,34.0
LOC110260929,22.0
LOC102160938,33.0
SHF,22.0
E2F5,29.0
LOC110256225,32.0
LOC110260701,34.0
C1H9orf131,28.0
BLVRB,39.0
LOC110261237,25.0
LOC110261713,23.0
LOC106505356,37.0
LOC106510559,26.0
PHOSPHO1,68.0
ABHD11,31.0
LOC102164588,27.0
LOC110261766,33.0
MFNG,10.0
LOC110262254,26.0
NHP2,40.0
LOC106509961,26.0
LOC102163309,36.0
UNC5D,35.0
LOC106507648,39.0
LOC110259877,45.0
LOC102158302,42.0
TAGAP,9.0
CLEC11A,26.0
CLGN,26.0
QPCT,6.0
LOC110261071,45.0
EPHA3,39.0
SLC17A8,19.0
BUB1B,24.0
NFAM1,11.0
LOC110260564,36.0
LOC110257756,34.0
LPAR3,42.0
PHACTR3,48.0
LOC110260686,35.0
TMEM35A,56.0
LOC110255916,8.0
STK40,46.0
UHRF1,23.0
NEIL3,11.0
SKA1,20.0
LOC106505207,8.0
LOC106506612,32.0
LOC110256469,19.0
LCA5L,30.0
LOC110260584,28.0
TMEM51,19.0
LOC106507311,43.0
ACTRT3,42.0
KCND1,18.0
TEKT1,46.0
AK9,34.0
LOC110255525,51.0
SCN1B,12.0
LOC110256740,48.0
LEUTX,40.0
CFAP54,5.0
KIF18A,15.0
LOC110257387,45.0
LOC110260822,27.0
CMAH,3.0
ABHD12B,35.0
TMEM26,5.0
LOC110255946,49.0
LOC106509193,11.0
HPGDS,23.0
LOC102163044,22.0
HHIP,17.0
CPVL,16.0
KNTC1,32.0
DLX1,35.0
LOC102159901,60.0
LOC110262067,54.0
PLB1,40.0
F2,22.0
PRKAR2B,11.0
EHF,58.0
LOC110256787,47.0
DENND2D,19.0
IL1RL2,60.0
PRRG3,44.0
LOC110256832,36.0
LOC100519130,33.0
MIR214,4.0
LOC102160593,69.0
LOC102165048,58.0
LRP2,49.0
CALCR,32.0
LOC102167686,41.0
LOC102166468,28.0
KCNS1,9.0
LOC110257112,31.0
HDHD3,29.0
RWDD2A,23.0
MT-2B,58.0
LOC110255657,19.0
CFAP53,39.0
LOC106506174,26.0
CCNB1,24.0
LOC106510029,57.0
ARHGAP11A,23.0
LOC100522818,26.0
LOC106508867,24.0
TFAP2A,12.0
LOC102160313,27.0
LOC110260245,2.0
TTC9,8.0
STPG1,25.0
QRICH2,31.0
LOC102160218,17.0
NUF2,23.0
LIN7B,35.0
EHD3,13.0
LOC100514137,33.0
CYP2R1,10.0
LOC110259429,24.0
HHAT,17.0
GABRB3,40.0
B9D1,21.0
MCM2,30.0
LOC102165132,18.0
LOC100627387,32.0
TTC23L,30.0
MPEG1,6.0
LOC110261617,54.0
HS3ST3B1,8.0
LOC106510636,19.0
RAD54B,32.0
PLEK2,32.0
EPHX3,12.0
OLFML2B,7.0
LOC102162178,32.0
STAT4,4.0
LOC110255634,14.0
MYCBPAP,39.0
LOC102161066,46.0
LOC110260917,40.0
DEPDC7,8.0
EYA1,20.0
CES1,54.0
LOC100623096,18.0
SNAI3,41.0
LOC102158547,7.0
LOC110260775,39.0
SEMA3E,5.0
TMEM91,22.0
MKX,37.0
TMPRSS9,10.0
LOC110262053,23.0
EPHX1,51.0
TMEM176A,8.0
UBE2T,16.0
CLEC9A,11.0
CADM4,49.0
ARL3,19.0
TGFBR3L,32.0
LOC110261410,47.0
LOC110259944,20.0
LOC106505505,45.0
LOC110259926,31.0
LOC110257192,27.0
LOC106504615,39.0
LOC106505886,23.0
PTRHD1,31.0
SLC16A2,8.0
LOC100517502,37.0
MAPK11,4.0
HTR2C,16.0
LOC110257072,9.0
GCNT7,27.0
PCSK1N,29.0
LOC110257327,26.0
CCDC86,24.0
WNT4,43.0
LOC110261544,29.0
LOC100514530,28.0
IL13RA2,13.0
DLX6,38.0
LOC102165642,2.0
LOC106507402,27.0
KRBA1,50.0
LGI3,7.0
NPTX1,21.0
CEP295NL,15.0
LOC100156775,30.0
LOC110261106,40.0
FAM26F,9.0
EGF,14.0
LOC110256689,37.0
LOC110261762,24.0
LOC100739463,36.0
HPSE2,6.0
IL6,12.0
LOC106504564,30.0
CHST1,8.0
TNFRSF1A,22.0
KCNC1,2.0
MAP3K9,8.0
C2CD4B,26.0
ADGRF2,14.0
LOC110262073,40.0
BLOC1S5,25.0
LYZ,125.0
GJA9,34.0
LOC100738548,36.0
STX1A,40.0
KCNS3,3.0
LOC102160718,34.0
LOC102164543,6.0
CNGA1,4.0
DHRS13,42.0
LOC106505818,28.0
CA8,6.0
ZNF282,22.0
NRGN,42.0
CCR7,8.0
CACNA2D3,82.0
RNASE1,4.0
LOC106510408,34.0
CNTNAP2,45.0
LOC110257228,9.0
LOC110261436,39.0
LOC106507037,14.0
LOC110259327,14.0
FOXD3,7.0
NTNG1,15.0
ATP2B3,34.0
MST1R,8.0
MEX3A,37.0
LOC100620869,13.0
SDC1,21.0
LOC100525652,39.0
FANCD2,23.0
LOC102160613,17.0
CASP1,11.0
LOC100739219,27.0
LOC110260358,33.0
LOC110261186,34.0
C4H1orf162,34.0
LOC100525933,43.0
ADAM28,19.0
FAM19A5,6.0
DUOXA1,23.0
LOC102167397,31.0
CDCA3,46.0
CNGB1,33.0
LOC106507506,37.0
LOC110259990,5.0
LOC110260631,36.0
ANGPT4,39.0
PLK5,41.0
LOC106507324,54.0
TSPAN33,4.0
FAM162B,5.0
SAYSD1,21.0
LOC102163100,9.0
TICAM1,8.0
LOC110257707,10.0
LOC110255873,24.0
PRAG1,6.0
SHROOM1,12.0
LHFPL4,33.0
LOC106510124,26.0
LOC110256661,27.0
LOC110262061,56.0
LOC110260378,39.0
CLDND2,35.0
LOC110260910,25.0
HID1,10.0
LOC102158284,30.0
FGF14,26.0
LOC102159490,31.0
APC2,36.0
OVGP1,49.0
AKR1E2,29.0
MIF4GD,12.0
LOC102159162,21.0
GDF1,20.0
PCDH1,7.0
TEAD3,42.0
DDN,34.0
GALNT9,7.0
CELSR2,19.0
KCNK2,10.0
LOC106505835,5.0
FGFR4,7.0
AMIGO1,29.0
LOC110256386,28.0
LOC110255415,49.0
LOC110256066,13.0
AP1S3,17.0
C6H1orf216,5.0
LOC110255722,31.0
LOC102160245,36.0
DUSP5,46.0
LOC110260392,3.0
LOC110262173,7.0
LOC110257182,23.0
AHCY,36.0
RFX4,54.0
C4H1orf56,23.0
LOC102158857,49.0
LOC100515685,9.0
LOC100736982,3.0
LOC110260982,28.0
LOC106504840,30.0
LOC106504634,11.0
GREB1,48.0
CD3E,7.0
PDZK1IP1,7.0
OPCML,10.0
RLBP1,35.0
TRIL,9.0
LOC106505299,32.0
SPAG11,21.0
ZNF185,32.0
RD3,25.0
SEMA3F,15.0
TRIM36,13.0
FAM234B,27.0
ZNF48,26.0
ZWINT,21.0
PIP4K2C,21.0
CCDC89,19.0
LHB,26.0
LOC110256610,38.0
LOC100510920,29.0
ACE2,28.0
HYKK,21.0
MRPS7,28.0
LOC110255249,30.0
LOC106505556,36.0
TRIM42,25.0
RTN2,33.0
ERICH4,54.0
KIAA1522,14.0
LOC100154249,27.0
OTUB2,29.0
LOC100622253,10.0
MAPK13,5.0
TEX14,23.0
RAB3D,14.0
LOC110257896,27.0
LOC110257426,29.0
LOC102166382,12.0
TKTL2,17.0
LOC110257300,11.0
CES3,30.0
LOC100623616,13.0
LOC110261503,36.0
LOC106509390,31.0
L3MBTL1,35.0
LOC110260380,22.0
LOC110256613,15.0
SPDL1,19.0
LOC106510398,37.0
LOC102164129,29.0
LOC106506064,41.0
DUOX2,7.0
SELE,30.0
LOC106504727,31.0
LOC110255473,37.0
LOC106509711,38.0
ANKRD35,21.0
LOC110262195,18.0
LOC110257600,16.0
NHSL2,10.0
LOC106507823,23.0
LOC100622710,30.0
ZIC1,45.0
LOC106510287,29.0
LOC110261000,33.0
LMOD1,48.0
NMRK1,24.0
LOC102164446,20.0
LOC110260608,37.0
CDH7,3.0
LRRC14B,37.0
RET,7.0
LGALS7,27.0
LOC110261965,8.0
LOC110259274,21.0
LOC106510217,33.0
LOC100517188,49.0
LOC102165305,35.0
LOC100511828,33.0
LOC100514500,29.0
LURAP1L,6.0
FEN1,9.0
LOC110256317,25.0
LOC102165849,25.0
LOC110260755,12.0
LOC110260080,21.0
AICDA,27.0
SMAD9,17.0
LOC106507323,36.0
CLEC18C,20.0
LOC102160165,23.0
NMUR1,28.0
MAD2L1,18.0
LOC102168193,16.0
LOC110257253,30.0
RAB17,15.0
C10H1orf115,31.0
ARPC5L,17.0
PTK6,29.0
GBX1,25.0
NLRC4,22.0
LOC110257553,25.0
LOC106509975,30.0
CCDC142,23.0
LOC106504343,37.0
SALL2,21.0
CYP2A19,2.0
TMEM41A,25.0
MIR425,26.0
LOC102161781,22.0
LOC110255345,30.0
LGSN,26.0
LOC110257782,30.0
SELP,19.0
GZMA,6.0
LOC102165115,19.0
GPR45,22.0
CNTN2,31.0
CPAMD8,1.0
PNP,22.0
SLC5A4,28.0
LOC110262161,19.0
ABCG2,10.0
SULT1A3,20.0
SFRP4,13.0
LOC106505119,28.0
KLF5,18.0
DCTN3,29.0
LOC110260641,25.0
GPC1,35.0
PADI1,17.0
PAPLN,15.0
LOC110261623,29.0
GTSF1,22.0
KLHL10,26.0
CLDN7,31.0
IL9R,36.0
ZBTB7B,21.0
ADAM8,84.0
NUAK2,19.0
LOC106504468,2.0
COL11A1,10.0
TMEM252,37.0
UBE2C,32.0
RDH16,25.0
ZFP92,5.0
HVCN1,24.0
C17H20orf24,32.0
HOXA6,8.0
LOC102167583,26.0
WISP3,21.0
UNC93A,25.0
LGI1,3.0
RASL12,23.0
KCNK12,28.0
LOC102163370,3.0
PTPN7,17.0
HPX,18.0
PTPRQ,2.0
AP2M1,25.0
TMEM187,11.0
ABHD8,23.0
GVIN1,3.0
LOC110257724,47.0
OLFM2,22.0
STRA6,33.0
ADGRG2,8.0
LOC110255745,13.0
LOC100153093,34.0
LOC100624251,25.0
LOC110256681,37.0
LOC110260784,29.0
LOC110259452,50.0
GRHL1,25.0
RBM44,24.0
CLDN10,29.0
LOC102161600,26.0
LOC102159509,22.0
LOC106507943,11.0
NRIP2,19.0
GLDC,24.0
SHCBP1,11.0
LOC110259403,11.0
PRX,34.0
MORC1,4.0
DHDDS,35.0
FAM229A,30.0
ACOT6,21.0
LOC102158429,2.0
SIM2,13.0
LOC110261652,20.0
CD160,21.0
DUSP2,14.0
LKAAEAR1,26.0
ZACN,25.0
NOG,36.0
HR,41.0
GPC5,19.0
LLGL2,18.0
DNALI1,20.0
C6H19orf84,25.0
TMEM119,13.0
SEBOX,28.0
LOC110261270,13.0
BICDL1,19.0
LOC102166743,11.0
PMP2,4.0
LOC106507314,24.0
LOC100622826,11.0
CDC42BPG,6.0
WFDC3,17.0
TPMT,30.0
ASPHD2,14.0
LOC102166393,14.0
LOC100153094,25.0
FRMD7,39.0
ACOT12,19.0
SLC6A9,30.0
LOC106505859,21.0
PSPH,15.0
LOC106509747,10.0
LOC110256251,48.0
LOC110260734,10.0
LOC106506297,1.0
LOC110261977,28.0
LOC110262198,5.0
LOC110257410,25.0
C6H16orf70,20.0
ATG4B,22.0
LOC110260814,40.0
ELAVL4,12.0
SEMA6B,15.0
LOC106505188,26.0
LOC396706,15.0
LOC100737531,28.0
LOC404703,31.0
LOC110255412,11.0
LOC106508354,20.0
YPEL4,22.0
PRKAG3,55.0
DSCAML1,29.0
LOC106505322,30.0
ACTG2,10.0
LOC106510123,33.0
SLC25A35,30.0
LOC106510020,24.0
LOC110261512,29.0
LOC106509209,39.0
LOC106507021,41.0
LOC110255458,2.0
LOC106510404,3.0
EME2,20.0
LOC110257539,63.0
DCTPP1,29.0
LOC110255676,27.0
AMACR,24.0
PRSS27,11.0
ACY3,18.0
CHAF1A,22.0
LOC106504894,29.0
ADRA2C,4.0
TBC1D30,2.0
LOC110261157,20.0
ASTN2,15.0
TRPM3,30.0
LOC106504234,9.0
LOC100625564,26.0
NTM,32.0
IL1RAPL2,3.0
LOC106510586,10.0
LOC110261697,24.0
FAM83A,33.0
GINS3,35.0
FKBP1B,22.0
LOC110257648,36.0
SLC31A1,29.0
KCND2,40.0
LOC102166430,45.0
LOC106510436,14.0
LOC110261096,36.0
LOC102163508,34.0
LOC110262043,33.0
LOC100623167,27.0
VILL,23.0
LOC100738387,22.0
ADRB1,41.0
TMPRSS13,22.0
LOC106509317,28.0
LOC100737180,26.0
SLC4A11,11.0
LOC110260320,44.0
EVA1C,26.0
LOC110257601,25.0
ORC1,24.0
NUDT18,26.0
LOC106507880,49.0
NRSN2,32.0
LOC106505576,19.0
GEN1,11.0
RASGEF1A,27.0
LOC106508150,11.0
LOC102163742,27.0
DNAJB3,20.0
PAQR4,15.0
LOC106510037,33.0
RAB11FIP5,12.0
PRSS57,28.0
LOC102159128,29.0
LOC100737115,23.0
DEPDC4,12.0
ZBTB8B,26.0
LY49,7.0
LOC106509211,10.0
ADRB3,1.0
LOC102166164,31.0
CPE,4.0
BEX4,19.0
EBF4,8.0
LOC110261678,45.0
PPP1CA,13.0
LOC106506022,35.0
LOC102167838,25.0
LOC102162375,27.0
LOC110259669,29.0
LOC100738403,25.0
LOC106508507,49.0
PRKG2,1.0
APCDD1L,14.0
LOC110261474,10.0
SLC5A10,24.0
LOC110256782,20.0
CIDEB,7.0
LOC110256053,31.0
LOC102164161,11.0
LOC102162767,12.0
LOC100155455,36.0
CDC42SE2,24.0
LOC106504394,30.0
LOC110255602,33.0
TLCD1,31.0
RASSF10,8.0
LOC102158190,17.0
LOC110256538,24.0
TNFRSF17,26.0
LOC100517809,26.0
LOC106510322,4.0
TRABD2A,2.0
ZNF526,19.0
LOC110260072,17.0
AMY2,21.0
LOC110260723,19.0
LOC102159612,27.0
LOC102159855,21.0
LOC102161750,15.0
LOC110261998,19.0
LOC106506344,23.0
SLC14A2,19.0
CYP8B1,3.0
SHBG,18.0
UBASH3A,4.0
GUCY2C,18.0
LOC100517239,30.0
HENMT1,26.0
RAB3B,27.0
ECT2L,12.0
CDC25C,20.0
LOC100626580,7.0
NEURL2,40.0
NRL,23.0
FOXL1,4.0
LOC106508243,29.0
TROAP,8.0
LOC110257185,10.0
SLA-DOA,7.0
LOC106509473,24.0
TMEM196,23.0
CEP72,22.0
NMNAT3,35.0
LOC110257538,29.0
LOC102167122,17.0
GPLD1,27.0
CDH15,28.0
FAM178B,28.0
LOC110262249,21.0
LOC110255192,18.0
BCO2,17.0
RLN3,26.0
STAB2,14.0
MARCKSL1,29.0
LOC100524512,14.0
CENPA,8.0
LOC110259840,11.0
NCF1,20.0
E2F1,12.0
OSM,14.0
ABHD1,30.0
TTC12,38.0
S100A14,13.0
LOC110261785,37.0
RSPH4A,18.0
CACNG1,19.0
LOC106507677,30.0
LOC110260462,18.0
CLDN16,11.0
LOC106509227,24.0
LOC106510034,16.0
LOC106507128,23.0
MIR744,19.0
RPS6KL1,17.0
SLC45A3,12.0
GMPR2,43.0
GAL3ST4,8.0
HAPLN2,26.0
LOC106506946,22.0
BAMBI,10.0
ACHE,25.0
TOX3,3.0
LOC110255304,24.0
LRRC49,13.0
GPT2,23.0
BUB1,8.0
KIF5A,13.0
GALNT12,7.0
PTER,11.0
LOC106510075,23.0
TEKT5,30.0
LOC110261123,23.0
LOC106510256,19.0
LOC102157709,18.0
GCKR,34.0
ZSCAN29,21.0
LOC100151899,45.0
LOC110257296,25.0
MAD2L2,11.0
LOC110257914,6.0
LOC106506511,31.0
POU2AF1,31.0
MGAM,20.0
LRRTM4,21.0
LOC110261055,22.0
LOC110256148,23.0
LOC110257290,29.0
LOC102166930,39.0
CD4,5.0
CLDN15,24.0
HS3ST6,35.0
LRRTM1,27.0
MSMB,22.0
LOC100514979,28.0
LOC110260038,19.0
LOC106505533,28.0
LOC106510002,28.0
NHLRC1,25.0
HHIPL1,20.0
CAMKV,12.0
LOC106508869,15.0
LOC110261521,20.0
ENDOU,24.0
ANKRD63,3.0
CEL,30.0
LMTK3,38.0
HK2,40.0
LOC110262038,26.0
SOX17,9.0
SNCG,16.0
LOC110261963,22.0
LOC100157285,28.0
AGER,15.0
LOC100518120,14.0
LCA5,21.0
PTGER1,20.0
HOXD9,3.0
TLR7,3.0
MSC,6.0
TSGA13,23.0
RAB37,7.0
LOC102165795,29.0
LOC102167050,22.0
ELMOD1,18.0
SERPINC1,26.0
LOC106510071,46.0
BCAS4,16.0
LOC106504931,21.0
HHLA1,22.0
ISL1,39.0
LOC106509641,25.0
CCL28,34.0
RAB3A,18.0
CARMIL2,23.0
LOC110255271,38.0
TMEM139,23.0
LOC110255860,46.0
IQCG,18.0
SP7,16.0
LOC110255273,12.0
C3H2orf81,2.0
SPRN,5.0
CENPN,18.0
CD72,9.0
LOC110260021,44.0
LOC110260642,27.0
RECQL4,13.0
ALDOC,20.0
LOC110255761,50.0
LOC102163947,27.0
UXT,46.0
LOC106504650,3.0
LOC110262301,43.0
SKOR1,38.0
TMEM215,20.0
LOC106509422,23.0
NYX,33.0
SLC24A3,9.0
LOC106506472,16.0
CHRNB2,14.0
LOC102165926,26.0
SCD,15.0
TRAPPC3L,21.0
LOC106509500,21.0
FAIM2,13.0
PTPN20,33.0
BICDL2,41.0
LOC110257509,36.0
ACAN,26.0
LOC110255524,31.0
BAIAP3,15.0
ITPKA,7.0
CDH18,38.0
LOC106509507,11.0
GAD1,18.0
CACNA1D,27.0
HHEX,10.0
CCT6B,19.0
NR1I3,18.0
NEUROD2,20.0
LOC100736638,10.0
NRN1L,20.0
TCTE3,22.0
LOC110260630,28.0
NEK2,10.0
CRISPLD1,4.0
OTX2,13.0
C1H15orf48,23.0
MIR29C,53.0
ATP1A3,25.0
KCTD21,22.0
C5,3.0
LOC110257755,9.0
BATF2,13.0
SLC51A,22.0
KCNA1,31.0
PLCD4,35.0
CNTNAP5,37.0
GPR88,7.0
ITGA3,39.0
LOC100157433,23.0
SRRM3,31.0
LOC110257752,27.0
LOC100514087,38.0
LOC110260962,21.0
KCTD17,2.0
LOC106506546,22.0
P2RY10,5.0
LOC106508998,0.0
SIX2,0.0
ADM5,30.0
DLEC1,14.0
LOC110260264,11.0
LOC102165988,23.0
LOC102165973,15.0
CDX4,19.0
PRIM2,14.0
GIPC3,6.0
LOC106505118,10.0
LOC110260327,18.0
MUC5B,10.0
PSCA,24.0
CAV3,36.0
LAMB3,12.0
FGF12,7.0
LOC110256841,19.0
LOC102159187,15.0
CXCL8,10.0
AKR1CL1,4.0
TMEM150B,6.0
LOC110260256,8.0
LOC106504767,13.0
SOX8,5.0
SFXN5,10.0
SIAH3,20.0
LOC106506442,14.0
MPP4,31.0
LOC110259335,20.0
LOC110256571,38.0
BSPRY,20.0
LOC100155931,14.0
DNASE1L3,1.0
ACER1,14.0
FGF23,20.0
SMCO1,46.0
MIR30A,25.0
LOC110257473,21.0
FAM181B,3.0
LOC110259849,28.0
LOC106509797,17.0
LOC102161272,28.0
LOC110262182,16.0
LOC110261759,20.0
DERL3,21.0
CDK5R1,24.0
LOC102161572,7.0
LOC100511483,14.0
IL7R,9.0
LOC100525442,18.0
LOC102162473,24.0
FAM166B,11.0
INSC,2.0
HOXA5,2.0
LOC106504328,22.0
HSP70.2,116.0
LOC106508827,24.0
SLC30A1,25.0
LOC110259303,16.0
LOC102163646,23.0
LOC100154782,18.0
LOC102158473,15.0
SLC30A8,15.0
COL25A1,28.0
LOC110257392,17.0
LOC100624918,17.0
CUX2,40.0
LOC102163385,6.0
LOC102163685,38.0
TTC32,32.0
SLC28A2,19.0
LHX2,4.0
DMRTA1,34.0
ANKS1B,10.0
RSG1,20.0
FAHD2B,15.0
FIGNL1,19.0
LOC106509560,11.0
LOC110261514,27.0
LOC102164643,22.0
INSL5,26.0
LOC110255632,0.0
MEFV,17.0
TMPRSS15,4.0
LYSMD2,3.0
SLC35G6,25.0
LOC100154047,23.0
MIR32,27.0
LOC102162389,19.0
EPS8L1,19.0
ADAMTS17,11.0
RSAD1,15.0
LOC110255461,13.0
LOC106507622,23.0
LOC106504757,13.0
GRHL2,1.0
LOC110261789,40.0
