,aggregate_gene_expression
RTCB,45.0
CDH24,32.0
COQ8B,29.0
MAIP1,105.0
LOC106508257,42.0
LOC110257577,83.0
SHB,50.0
LOC110261477,12.0
LOC106509424,56.0
CEP131,77.0
CD83,7.0
FUT2A,88.0
TBKBP1,19.0
MAB21L1,25.0
DNPEP,41.0
RPUSD3,31.0
LOC106506288,29.0
TES,21.0
NEPRO,57.0
EXOSC3,64.0
LOC110261786,46.0
COL17A1,35.0
LOC106509044,97.0
RHBDL3,39.0
SEMA3B,51.0
PLK1,81.0
NFATC2,25.0
LOC110260590,41.0
ERG,14.0
THAP4,61.0
LOC106506804,46.0
HSDL1,41.0
H3F3A,36.0
LOC100523131,83.0
LOC106506002,51.0
LOC110257812,76.0
SHOX2,16.0
GM2A,39.0
SH3BP2,30.0
PWP2,49.0
GADD45GIP1,58.0
KPNA2,28.0
NLRP12L,76.0
VAV1,5.0
RBM7,186.0
ATP6V1H,48.0
OGG1,58.0
ZBTB48,45.0
LOC102163206,109.0
BORA,70.0
LOC106504541,90.0
LOC106505721,52.0
LOC110259370,68.0
SNN,21.0
RITA1,68.0
GNPAT,45.0
ADAM29,41.0
TTC7A,50.0
LOC110257408,14.0
RANGRF,112.0
TSKS,53.0
SHMT2,46.0
ICAM1,7.0
LRIG3,10.0
TSGA10,41.0
SLC52A2,29.0
GMIP,22.0
LOC106510575,64.0
KLRG1,12.0
LOC100514356,160.0
LOC110262147,1.0
SLC9A5,51.0
SPEF2,10.0
MAP3K10,40.0
LOC106510199,44.0
MADCAM1,60.0
FAM234A,64.0
NAPB,64.0
LOC110261052,66.0
NRAS,36.0
ZNF483,79.0
LOC110261590,55.0
LOC110259970,38.0
TFCP2L1,39.0
SLC38A5,7.0
PIGP,37.0
GALNT16,15.0
PKD1L2,37.0
LNX2,23.0
B4GALT2,29.0
ALAD,28.0
ZNF786,66.0
LOC110260404,51.0
EFCAB5,38.0
LOC110255280,44.0
LOC100520389,96.0
ZBTB7C,49.0
PRPH2,78.0
IDNK,34.0
LRFN3,59.0
TC2N,5.0
CRYZ,64.0
F13A1,5.0
BSDC1,53.0
PSD2,46.0
ZNF212,71.0
PAX1,50.0
SH3RF1,14.0
LOC110256433,71.0
LOC100520992,38.0
TCEANC,85.0
SLC25A33,130.0
TMEM237,18.0
SLC38A3,134.0
LOC110256305,13.0
LOC100523256,118.0
LOC110257318,65.0
TMEM249,63.0
LOC106507814,58.0
LYRM1,69.0
ZNF467,5.0
STARD7,115.0
LOC100512795,54.0
PSMD5,54.0
FAM171B,6.0
NOTCH4,30.0
ARL13A,67.0
LOC102161554,107.0
ANKS3,54.0
TMED5,44.0
C6H19orf33,20.0
LOC110260653,58.0
LOC110255648,62.0
LOC110256722,20.0
KREMEN1,18.0
LOC110261133,143.0
S100A4,3.0
P4HTM,89.0
TRAPPC9,57.0
CLIP2,4.0
PRR15L,77.0
LOC110257438,72.0
SLCO6A1,30.0
SUMO1,79.0
TONSL,67.0
PRKD1,8.0
ZNF584,77.0
LOC106510286,430.0
SLC46A1,58.0
LOC110260230,48.0
LOC106508874,54.0
LOC100522736,65.0
MOSPD3,46.0
PPAT,42.0
TMEM132A,27.0
LOC106508122,27.0
SHKBP1,7.0
LOC110255481,66.0
SCNM1,47.0
LOC106507678,27.0
PDCL,46.0
B3GALT4,68.0
LOC110260998,62.0
LOC100521647,41.0
LOC106509808,24.0
OSGIN2,82.0
SLC26A11,36.0
UTP18,68.0
BEST2,59.0
NRTN,132.0
ICAM2,8.0
LOC110256550,46.0
LOC110257414,32.0
LOC106507828,3.0
LOC102164050,32.0
LOC110256101,55.0
UNG,69.0
GRIK3,92.0
NAAA,106.0
SCFD2,33.0
KAT2A,58.0
PPP6R1,43.0
PDE6H,41.0
MAD1L1,50.0
TLR1,7.0
LOC110262207,23.0
LOC102163958,136.0
GID4,83.0
HMBS,66.0
IRAK4,14.0
LOC102157641,82.0
ATPAF2,100.0
LSM1,35.0
MRRF,42.0
LOC110261197,78.0
TAF4B,60.0
RRM2,63.0
LOC102159543,83.0
ATF5,36.0
LOC110261342,74.0
FAM149A,6.0
LOC110261322,98.0
ATG4A,112.0
LOC106505669,57.0
SRM,73.0
LOC110261745,73.0
ANKRD13B,29.0
LOC100512122,28.0
FASTKD3,59.0
APBA1,46.0
WDCP,72.0
TANGO6,55.0
LOC110255410,17.0
SLC26A10,15.0
TRIM71,47.0
LOC102163639,46.0
LOC106504565,67.0
HLCS,62.0
LOC100524118,47.0
PRSS12,48.0
MAPKBP1,74.0
CHST12,7.0
SYBU,15.0
RGSL1,99.0
MARCH9,35.0
ITGB7,12.0
LMCD1,69.0
RPS6KA4,22.0
STC2,110.0
FICD,71.0
TSPOAP1,92.0
CCDC129,27.0
CDKL2,53.0
ASNA1,84.0
LOC110259767,78.0
LOC100737988,39.0
LOC100526123,40.0
DNMT3L,23.0
EFS,11.0
LOC110255636,40.0
NLRX1,136.0
LOC110261606,91.0
THOC3,48.0
VRK1,55.0
CADM3,3.0
BLOC1S6,17.0
GGT7,72.0
PPARG,5.0
KIAA1614,94.0
NOL4L,16.0
LOC106506062,49.0
IFIT3,14.0
LOC106509080,81.0
FAM167B,22.0
CCDC115,74.0
SCN3A,8.0
TMUB2,69.0
DDX4,38.0
KLHDC4,20.0
LOC100517285,53.0
IQCB1,65.0
LIM2,102.0
TMEM143,75.0
ARHGEF38,77.0
LOC106509367,87.0
NCAPG2,51.0
CXHXorf56,49.0
ZC3H7B,33.0
LOC100515389,61.0
LOC100626752,65.0
LOC110256544,35.0
LOC102167197,51.0
VPS26B,65.0
SPZ1,59.0
IMMP1L,55.0
MRPL34,100.0
DDX39A,42.0
MPZL3,50.0
LOC106507293,74.0
LOC110262143,47.0
LOC100522672,70.0
GRIN2B,81.0
EML6,26.0
LOC102163847,42.0
GRAP,8.0
DCAF4,51.0
SLC10A3,44.0
LOC102166401,58.0
SMAD6,109.0
LOC110256478,46.0
FAM212A,5.0
OTOA,75.0
LOC106508313,37.0
TBX21,10.0
CMTM8,6.0
APITD1,41.0
C14H10orf10,73.0
BAX,30.0
PRR5,5.0
LOC102168075,104.0
CPA4,41.0
LOC106505712,82.0
LOC106507529,83.0
GYG2,145.0
CTC1,88.0
LOC100739396,100.0
FUNDC1,50.0
LOC110260057,116.0
ANKRD52,53.0
GIMAP7,4.0
LIAS,61.0
TGIF2,53.0
COL6A5,2.0
LOC102162978,27.0
LOC110259473,9.0
AEN,54.0
LOC100517372,31.0
MTMR7,115.0
BOK,137.0
LOC110260305,40.0
LOC110255944,128.0
LRRC52,59.0
GPHA2,45.0
SLC35A2,50.0
NHS,17.0
EXD1,43.0
NOB1,103.0
SLC9A3R1,14.0
MAP1LC3C,46.0
LOC106506711,81.0
TCEAL3,83.0
LOC100511905,32.0
LOC110261362,51.0
NPC1,40.0
TMEM62,35.0
LOC100520342,64.0
RNPEP,22.0
COL24A1,48.0
LOC106505968,111.0
LOC110257066,46.0
BBC3,28.0
LOC110261768,3.0
CCDC13,99.0
LOC106509767,180.0
SYCE2,57.0
SCARA3,15.0
CHERP,77.0
ZNF385D,8.0
LOC102162420,60.0
KIFC2,53.0
NOC4L,67.0
SLX1A,24.0
GMPPB,61.0
NEK8,19.0
LONRF2,16.0
NOSTRIN,6.0
MYO1G,9.0
FDPS,33.0
MEA1,58.0
LOC106506844,41.0
CENPP,57.0
PARVG,13.0
CXHXorf38,11.0
GAB3,7.0
CAD,44.0
TLDC2,32.0
ZNF514,51.0
LOC110256723,32.0
BORCS6,38.0
LOC110260733,58.0
LOC110261767,40.0
LOC110257512,21.0
HOMER3,9.0
RGS17,24.0
LOC106510389,27.0
ZBED9,19.0
CDK15,64.0
LOC110259336,71.0
LOC100511379,14.0
LOC106507613,110.0
LOC110257903,2.0
LOC106505203,30.0
PIH1D1,60.0
GPR149,78.0
LOC106508550,67.0
LOC102166871,75.0
C8H4orf48,6.0
WEE2,55.0
CSTF1,61.0
LOC102158315,47.0
ABCA7,17.0
NKG7,31.0
LOC100737316,21.0
LOC100523359,73.0
ICAM3,14.0
BST1,11.0
LOC110255907,37.0
MRPL44,74.0
CDH19,5.0
LRRC29,57.0
CHST14,34.0
FXYD2,33.0
ICMT,53.0
LOC110260427,52.0
LOC106507039,53.0
LOC102157450,37.0
GEMIN8,52.0
LOC106504121,22.0
MCU,34.0
CTDSP2,44.0
LOC102162768,76.0
GPRASP2,44.0
LOC102166614,97.0
DDI1,46.0
FOS,5.0
TBCC,62.0
LOC110261331,59.0
CTHRC1,4.0
LOC110255683,67.0
LOC106506707,57.0
LOC106506161,32.0
TMEM205,63.0
JRK,18.0
TOM1L1,63.0
LOC110260753,73.0
CAPZA1,39.0
MCTP2,38.0
BRSK2,69.0
LOC110261540,73.0
ZFAND2A,64.0
LMNB2,72.0
CPQ,5.0
LOC110260362,46.0
LOC100154081,54.0
LOC110261508,41.0
ACPT,16.0
SHD,56.0
DDT,44.0
LOC102158087,49.0
TTC39A,62.0
AMT,70.0
CAPN6,40.0
LOC102162701,44.0
MCEE,48.0
LOC102163278,27.0
NUP210,55.0
LOC110260812,170.0
LOC110262055,44.0
METTL12,95.0
LOC110259967,34.0
LOC102166560,41.0
SAP30BP,69.0
TECPR1,52.0
LOC106510556,50.0
EBNA1BP2,53.0
PM20D1,105.0
LOC106505238,20.0
LOC110257201,57.0
CD82,56.0
LOC106504851,12.0
LOC100154105,60.0
MEX3C,45.0
BST2,10.0
LOC110260439,33.0
FZD6,33.0
CELF5,56.0
TSPAN10,37.0
EPHX2,26.0
LOC106506213,54.0
LOC110259710,58.0
SGSH,20.0
C2H5orf46,51.0
LOC106507813,91.0
EGFLAM,3.0
PRDM6,29.0
ESM1,62.0
CILP,10.0
BUD31,28.0
LOC106505424,41.0
KRT24,47.0
LOC110261645,21.0
LOC102158497,35.0
LOC110257584,73.0
SUPT7L,56.0
FASTKD2,51.0
GPR82,21.0
INTS4,75.0
LOC100523717,60.0
SLC13A3,46.0
WNT5B,58.0
CNOT3,54.0
LOC106506737,54.0
S1PR4,7.0
CCDC181,155.0
LOC100519216,53.0
HOMEZ,43.0
OXLD1,31.0
NECAB2,7.0
LOC110257939,57.0
LOC106505825,26.0
RUVBL2,48.0
MSH4,31.0
ANKRD34A,57.0
UTS2R,60.0
LOC106504436,29.0
SPAG1,18.0
ARHGAP27,14.0
PTPMT1,104.0
LOC100524207,59.0
TMEM265,52.0
RPN1,47.0
SIGLEC11,19.0
LOC102167654,108.0
PPARD,37.0
WARS2,34.0
RBKS,67.0
PHKG1,170.0
ABRACL,6.0
LOC102165812,49.0
LOC106505714,5.0
LSM4,33.0
LOC106507059,56.0
LOC110255649,47.0
LOC110256261,90.0
SLC25A53,86.0
ZNF865,32.0
LOC110262200,69.0
TCF15,18.0
ARG2,162.0
CLCN1,26.0
LOC595122,14.0
LOC110260956,53.0
LOC110259145,42.0
LOC102159537,61.0
PRICKLE3,43.0
SARS2,61.0
ZNF783,33.0
LOC100627963,41.0
AGO2,50.0
LOC110261779,74.0
LOC106507242,54.0
SLC8A2,75.0
PDLIM2,11.0
FBXO44,17.0
KDELC1,59.0
ELL3,66.0
LOC106505836,93.0
LOC110255411,16.0
SURF2,94.0
LOC106504715,35.0
LOC110257746,29.0
ANKS6,28.0
POGK,56.0
LOC106505256,6.0
TM4SF20,68.0
TRIM67,46.0
UCP2,40.0
BEX1,28.0
CACNA1F,75.0
SNX11,37.0
LOC110256975,41.0
LOC100513751,61.0
LOC110255513,137.0
LOC110257261,54.0
LOC110259532,22.0
LY9,7.0
PATZ1,48.0
LOC110257884,76.0
LOC102160793,102.0
KNL1,35.0
NSUN4,87.0
LOC110255730,34.0
LOC106506744,40.0
SLC26A6,40.0
KLF13,86.0
DBF4B,58.0
PLTP,6.0
PLAC8,12.0
INPPL1,31.0
RTCA,76.0
MYL4,0.0
LOC106510720,58.0
C9H7orf72,57.0
LOC110256649,131.0
NMNAT2,72.0
CD7,20.0
TJP3,58.0
CFI,39.0
IFT27,39.0
LOC102160031,38.0
LOC102162669,35.0
SLITRK2,6.0
LMNB1,12.0
LOC106507912,81.0
ABCC11,77.0
LOC106507295,11.0
ACAA2,106.0
MDK,8.0
FRMPD2,46.0
LOC102160475,36.0
CLCNKA,149.0
ARHGEF15,8.0
NPFF,37.0
LOC110259424,43.0
CROCC2,47.0
LOC100523732,38.0
LOC110257233,92.0
LOC102164181,26.0
BEND4,5.0
DDAH1,76.0
SEMA4F,5.0
LOC110259939,54.0
ARL4D,12.0
CMPK2,22.0
TIMM10,29.0
LOC110255727,52.0
LOC110256435,57.0
LOC110259237,42.0
LOC110261013,57.0
LOC100621164,53.0
LOC106506455,29.0
TMEM136,23.0
DNAH6,4.0
LOC106509567,29.0
MAP6,48.0
ASCL3,77.0
LOC110257826,48.0
LOC106505211,66.0
LOC110255679,37.0
LOC102158405,45.0
C7H15orf39,5.0
CHRM5,43.0
FAH,29.0
SCX,26.0
LOC102161811,52.0
MMP19,8.0
WBP1,53.0
NRROS,10.0
CFAP36,23.0
BLVRA,30.0
PLPP1,17.0
DBR1,16.0
MIEN1,31.0
KIF3C,37.0
COTL1,6.0
WDHD1,41.0
SDCBP,22.0
FBXL2,18.0
LOC110260673,40.0
IDH3A,61.0
GCH1,35.0
CCDC92,32.0
DOLK,61.0
LOC106510214,32.0
TBC1D2B,22.0
C14H10orf105,43.0
PON1,82.0
LOC110256068,40.0
FLVCR2,4.0
LOC106507313,47.0
DDX31,55.0
LOC106504698,100.0
USP44,48.0
WDR46,39.0
PEX14,63.0
LOC106507417,41.0
LOC110259412,44.0
LOC102159093,15.0
NOP9,44.0
CCR8,55.0
ARHGAP39,31.0
EDA,3.0
PKD2L2,63.0
NEURL1B,15.0
STK36,43.0
SLC25A1,41.0
RUNX2,20.0
LOC106510569,7.0
DUS3L,101.0
POM121L2,90.0
GPR27,26.0
MRPS18B,73.0
ALG3,53.0
SERTAD4,16.0
ITIH3,10.0
CARD10,12.0
AP1AR,45.0
CIAPIN1,51.0
LOC110257551,53.0
LOC102159434,3.0
DNAJB7,34.0
LOC102164066,35.0
LOC102160370,46.0
IL10,10.0
TSPAN7,2.0
LOC110256506,23.0
TCTEX1D2,45.0
BAG2,84.0
LOC110257198,113.0
CLEC7A,68.0
LOC102160712,29.0
MSI1,160.0
PPIL1,32.0
MID2,21.0
LOC102168165,74.0
NUDT2,39.0
TEAD4,32.0
IMPA2,37.0
CXCL14,38.0
LOC102165540,31.0
FADD,34.0
LOC100520491,2.0
LOC110260846,12.0
GLIPR1,43.0
LMX1A,9.0
QPCTL,35.0
TTLL1,88.0
LOC100523888,23.0
LOC102158348,74.0
C6H1orf174,55.0
ASB6,65.0
DARS2,35.0
LOC110257103,64.0
LOC100621559,7.0
OSR2,5.0
AAAS,61.0
MDGA1,26.0
LOC110257469,24.0
BCL10,18.0
LOC110257074,57.0
SASH3,9.0
LOC110256079,29.0
SMKR1,28.0
RFC4,47.0
LOC110255257,0.0
LOC106507096,63.0
ORC6,31.0
LOC100739062,43.0
LOC106507955,25.0
LOC100624950,20.0
LOC110256709,39.0
FCAMR,86.0
TMEM140,20.0
PWWP2B,81.0
HSPBP1,97.0
ARHGAP23,63.0
YKT6,51.0
LOC106508233,54.0
VASH2,47.0
ALDH8A1,65.0
INHA,173.0
CBR1,44.0
F5,6.0
CEP57L1,37.0
LOC110256058,62.0
HSPA1L,50.0
PPP1R16B,8.0
JCAD,17.0
DOK4,15.0
TMLHE,39.0
LOC102161353,49.0
LOC106508166,62.0
TMEM266,98.0
SLC48A1,69.0
LOC110262102,24.0
PRKAR1B,26.0
LOC110256779,57.0
SNRPA,43.0
LOC110256029,70.0
SDR39U1,79.0
GRID2,26.0
SPN,10.0
KIF21B,9.0
SYTL4,9.0
LOC100625134,10.0
CLEC2L,63.0
LOC100522080,43.0
POLN,52.0
FBXO5,35.0
TRAIP,40.0
CCDC102A,62.0
LOC100154719,66.0
LOC110262069,0.0
ACSM4,55.0
LIPC,11.0
WDR90,65.0
LOC110256411,40.0
KCP,8.0
EPPK1,20.0
ADCY1,25.0
MAL,3.0
SLC38A4,9.0
CLPP,59.0
LOC106510170,14.0
MLX,48.0
LOC110256603,44.0
NAB2,16.0
LOC106505206,40.0
LOC100621421,0.0
ARMC12,27.0
TUBB1,83.0
KLHL34,31.0
LOC102161316,50.0
LOC110261482,9.0
MUC19,21.0
CD3G,14.0
HSD17B7,4.0
LOC102157477,75.0
LOC110260300,55.0
CDC42EP2,7.0
MCMDC2,57.0
RAB35,30.0
KCTD5,41.0
PRR19,21.0
ENDOD1,6.0
LOC102165383,34.0
HOPX,13.0
LOC100512780,73.0
KCNK16,10.0
GRHPR,28.0
LOC110259279,48.0
IL27RA,30.0
LOC106504487,21.0
TUBGCP4,18.0
MRNIP,36.0
LOC106509117,47.0
FAM129C,37.0
LOC110256340,42.0
KCNJ14,76.0
LOC100525232,70.0
CERS2,42.0
CDK9,35.0
RNF34,46.0
LOC106510706,50.0
LOC102162125,38.0
PYCR2,42.0
FBXL12,79.0
LOC102166590,53.0
LOC110257306,32.0
LOC106505682,58.0
MRPL10,49.0
RNASEL,71.0
LOC110259255,16.0
IRF2BP1,24.0
CLP1,48.0
GRM2,32.0
KCNQ5,10.0
LOC100523526,39.0
LOC110260926,45.0
LOC110255260,33.0
FAM103A1,31.0
TBC1D25,39.0
THG1L,26.0
LOC110261492,78.0
COPRS,28.0
YTHDF1,38.0
PEX7,24.0
GNAQ,10.0
LOC110256408,27.0
RASGRP2,33.0
CLN8,41.0
CHEK1,47.0
LOC106510246,38.0
MCC,109.0
LHPP,67.0
LTC4S,15.0
LOC110256088,51.0
EPN3,98.0
LOC110257823,44.0
LOC106505815,230.0
ZNF775,50.0
PHLDA2,30.0
FGF18,25.0
POLR3K,42.0
SEMA3G,72.0
LOC100516820,12.0
LOC100517759,49.0
TMEM116,31.0
RAB32,130.0
TUBA8,107.0
LOC100621677,45.0
RAVER2,33.0
GATM,13.0
LOC102162847,16.0
SHISA4,13.0
CYP1A1,0.0
LOC102158399,44.0
LOC106508137,19.0
RSPH3,50.0
TNFRSF11B,50.0
LYPLAL1,63.0
SNX12,35.0
C13H21orf140,42.0
LOC100736678,59.0
LOC100628233,47.0
ADTRP,74.0
C6H19orf18,52.0
LRP1B,30.0
XRCC6,60.0
HDHD5,62.0
TEC,24.0
FASTKD5,50.0
FMOD,8.0
SOWAHC,8.0
IGSF1,85.0
SPRY3,67.0
LOC106508915,53.0
SLC25A39,75.0
CNRIP1,23.0
STX11,13.0
LOC102165506,40.0
MOCS3,51.0
PUS3,44.0
AP5B1,6.0
MIR27B,84.0
LOC100525350,47.0
LOC110257420,14.0
SYCP3,56.0
TYSND1,21.0
DAAM2,5.0
CENPH,14.0
UBE2J1,42.0
RABGGTA,25.0
ADAMTS4,1.0
ENC1,16.0
NR2C2AP,33.0
HDC,49.0
FAM3D,29.0
BHLHE22,5.0
LOC102159209,113.0
NT5DC1,10.0
NAA38,62.0
SPG21,29.0
PRIM1,25.0
ITGB4,6.0
EEF1E1,47.0
LOC100626788,41.0
LOC110257708,54.0
CPXM1,8.0
KLRG2,41.0
LOC106510067,31.0
NEUROG1,19.0
THPO,44.0
REEP4,25.0
GPRASP1,45.0
LOC102159203,11.0
CDH4,49.0
RHBDL1,36.0
B3GALT6,11.0
GPR37,8.0
LOC102157639,54.0
GJA5,41.0
RAD54L,36.0
LOC110259402,36.0
LOC100511945,27.0
CCDC151,66.0
SLC23A1,41.0
LOC100516852,21.0
PHYKPL,46.0
COG8,60.0
MMGT1,39.0
ARMC4,39.0
LOC110255390,33.0
CTDP1,25.0
LOC110260372,30.0
LOC100516669,62.0
PSMB3,41.0
LOC102162631,39.0
GPR135,46.0
SOX13,20.0
ZNF423,6.0
KLHL22,38.0
LOC100151816,18.0
EOMES,43.0
HSH2D,31.0
LOC102160213,36.0
LOC110255656,29.0
LOC100626841,64.0
LOC106509010,44.0
MLYCD,151.0
LOC110255620,49.0
LOC106506868,28.0
TREML2,22.0
LOC110261277,37.0
LOC102165560,36.0
MMP17,6.0
RIPK3,13.0
NDUFA4L2,17.0
FANCI,33.0
HEYL,6.0
MAP3K6,17.0
LOC106507585,96.0
LDOC1,23.0
LOC110257358,26.0
TACO1,86.0
TLR3,6.0
TBX6,73.0
ZGRF1,27.0
PLK3,9.0
GRIK2,22.0
SPTBN5,55.0
IMPDH1,11.0
LOC106504737,63.0
IFT22,27.0
LOC102166670,36.0
LOC106505484,5.0
REP15,46.0
FERMT1,4.0
C3H2orf40,7.0
LOC110260363,41.0
TXNRD2,67.0
LOC100516891,41.0
BBS5,44.0
XK,36.0
LOC102160306,44.0
MCM4,13.0
JPH3,30.0
LOC100154946,29.0
LOC110256496,15.0
LOC102165644,42.0
LOC100514211,58.0
SEPT1,20.0
APOM,88.0
FAM151A,364.0
KCNB1,7.0
HFE,8.0
LOC106508402,40.0
LOC102165231,69.0
CD244,6.0
AK7,51.0
LOC102165168,47.0
KIF18B,121.0
LOC106507914,50.0
CHCHD4,64.0
PDE6D,23.0
TMEM176B,3.0
FOXC1,6.0
APEX1,46.0
TUBD1,46.0
PYM1,44.0
FAM213B,15.0
ANKRD34B,24.0
ANAPC13,46.0
ITGA2B,71.0
NDUFAF2,53.0
LOC100739656,3.0
C15H2orf54,53.0
METTL1,47.0
LOC110261114,56.0
LOC100525396,6.0
WDR4,34.0
UNC119,15.0
IL31RA,1.0
PMF1,46.0
LOC110260295,5.0
CACNB3,2.0
WNT11,47.0
CENPU,20.0
ODF4,79.0
ALDH1A1,15.0
LOC100513604,74.0
LOC100620198,5.0
UPB1,52.0
LOC110256370,36.0
SPATA20,74.0
MAPRE3,31.0
LOC100626407,5.0
LOC110261178,57.0
TSHZ2,6.0
C14H10orf90,48.0
MYH11,33.0
MDP1,123.0
PLA2G12A,47.0
ADCY3,5.0
LOC100515902,4.0
LOC110261425,37.0
LOC110257455,48.0
UBE2D3,60.0
LOC106510616,39.0
PRRG1,51.0
PYGL,21.0
CCNE2,19.0
LOC110255752,38.0
IQSEC2,4.0
SLC29A3,6.0
NCAPH2,40.0
CEBPB,18.0
LOC110256055,28.0
TMEM213,15.0
LOC110255518,14.0
MNS1,31.0
LOC100512207,6.0
LOC102160683,44.0
MPV17,65.0
FAM72A,19.0
BAIAP2L2,68.0
LOC106508273,39.0
VMO1,32.0
GAREM2,51.0
FAM71E1,18.0
VPS4A,29.0
LOC110261160,80.0
RIMBP2,11.0
OVOL1,55.0
TIMP4,12.0
SMG8,36.0
RPP14,40.0
LOC110261210,48.0
AFAP1,59.0
TRAPPC1,28.0
FAM47E,44.0
LOC110255589,24.0
WASHC1,30.0
BCS1L,70.0
CCL11,71.0
IQCC,36.0
LOC110256388,62.0
LOC106507726,7.0
C1H6orf183,20.0
MATK,6.0
LOC110262062,15.0
LOC106507647,46.0
FAM206A,80.0
DCC,37.0
LOC102166428,46.0
NPM2,37.0
RAG2,82.0
SATB2,25.0
OLFML1,6.0
LOC110261093,45.0
MAMLD1,86.0
GAL3ST1,54.0
ZNF853,35.0
C5H12orf75,26.0
PIGX,13.0
LOC110256736,29.0
CPOX,55.0
CALN1,66.0
IL10RB,5.0
GPN2,17.0
PIH1D2,47.0
RMI1,73.0
C17H20orf173,79.0
ZNF777,59.0
WDR55,55.0
LOC110259892,25.0
GSTO1,15.0
ARMCX2,12.0
GIPC1,23.0
PPP1R7,42.0
LOC100524794,41.0
SERPINB1,23.0
DMTN,48.0
COLGALT2,8.0
LOC102164954,457.0
EAF2,34.0
VANGL2,15.0
USB1,37.0
ZNF566,49.0
MYH1,0.0
LOC106506899,16.0
LOC106508344,32.0
NTPCR,30.0
SOX21,49.0
LOC110259861,54.0
TMEM238,14.0
NKX3-1,30.0
ZSWIM4,24.0
LOC110259858,28.0
LOC110256933,14.0
FAM196B,1.0
PPP1R3B,90.0
LOC102161477,56.0
LENG9,21.0
SUV39H1,56.0
COL28A1,6.0
LOC100522088,31.0
LOC110256834,6.0
GMDS,10.0
TYRO3,11.0
LOC110257104,48.0
LVRN,4.0
LOC106506425,35.0
IL29,37.0
RSPH6A,30.0
LOC110259433,179.0
LOC102159522,36.0
GCNA,35.0
LHFPL1,31.0
MTHFD1L,1.0
LOC110259855,53.0
LOC106508319,16.0
LOC110256166,42.0
SLC25A32,24.0
CMTR2,39.0
OTUB1,26.0
FRAS1,48.0
ATP13A5,37.0
HABP4,58.0
PIGZ,34.0
IBA57,58.0
PDE6B,33.0
LOC110260797,46.0
THSD1,7.0
NUDT8,61.0
C1H14orf39,22.0
VEPH1,79.0
PCSK4,62.0
CXHXorf66,32.0
FAM71F1,107.0
SPNS2,13.0
LOC110261632,4.0
LOC106505381,25.0
MEIS3,7.0
SPR,24.0
LOC106505895,5.0
OC90,30.0
RPA2,22.0
CD180,17.0
AATF,23.0
SAL1,0.0
CHRM4,23.0
COCH,53.0
C2,4.0
LPCAT2,4.0
LOC102164693,59.0
CIDEA,51.0
SECTM1,35.0
METTL22,42.0
DYNC2LI1,27.0
NHEJ1,40.0
LOC102162684,44.0
LOC110259256,77.0
LOC110256060,17.0
LOC110260001,84.0
PNMA1,18.0
INO80B,42.0
PCNA,18.0
LOC100512793,24.0
LOC102164998,56.0
LOC100519177,4.0
LOC102164789,21.0
GABRR2,58.0
SHISA2,22.0
LOC106508895,68.0
LOC110256395,42.0
LOC106504883,55.0
ALDH3B1,3.0
LOC106507799,1.0
SPTBN2,27.0
FAM155B,3.0
S1PR3,13.0
FAM221B,25.0
LOC102163420,16.0
INO80C,24.0
RGS6,88.0
SLC13A4,16.0
LOC110260094,36.0
MRAP2,33.0
FRAT2,28.0
DUSP14,43.0
LOC106504694,70.0
FAM57A,17.0
IL2RG,8.0
HTATIP2,22.0
TMEM44,26.0
LOC102159419,31.0
ALKBH7,36.0
FAT3,67.0
CDKL3,45.0
GZMM,51.0
LOC106505772,28.0
LOC106504207,6.0
LOC110261559,45.0
LOC102160902,23.0
MANSC1,11.0
CCDC120,32.0
LOC106504458,23.0
LOC110256513,34.0
LRP4,17.0
S100A1,15.0
LOC100510930,22.0
MARCH2,23.0
LOC100522117,23.0
LOC102166369,3.0
PARP16,25.0
LOC110261577,18.0
LOC106507351,43.0
LRRC8B,4.0
TRPC4,77.0
PRPS2,24.0
MOB3B,2.0
CEBPA,6.0
MAF,8.0
HMGN5,28.0
SMYD3,104.0
SLITRK1,55.0
TMEM200B,51.0
LOC106506761,8.0
UNCX,45.0
BATF,3.0
OXSM,88.0
IL18,5.0
LOC110260266,43.0
LOC110255853,23.0
SPSB2,11.0
LOC106505628,24.0
PKN3,76.0
LOC110260974,60.0
LOC110255327,38.0
ENHO,4.0
LOC100152150,40.0
MSTO1,24.0
SAMD3,4.0
GRINA,18.0
HUNK,9.0
TMEM35B,28.0
LOC102163120,19.0
MTCL1,9.0
CR1,0.0
LOC100513807,30.0
SLC39A5,48.0
UCHL3,36.0
C1QL3,15.0
LOC106504701,52.0
NAGPA,28.0
LOC110256071,36.0
LOC110260089,26.0
ATP7B,55.0
ROGDI,45.0
LOC110255768,64.0
LOC110259668,42.0
LSR,45.0
FANCF,9.0
SLITRK4,60.0
IQCA1L,108.0
LOC110257391,33.0
LOC100625694,38.0
MEGF11,18.0
LOC110260423,25.0
POLD1,29.0
LOC110260643,42.0
SLC25A25,21.0
LOC102158121,43.0
KBTBD4,44.0
NT5C2,28.0
SOX15,22.0
RASSF6,6.0
LOC106509999,18.0
LOC110260802,12.0
LOC106506921,48.0
PLAUR,27.0
RELB,29.0
LOC106509094,51.0
COL7A1,62.0
LOC110262065,45.0
GDPD5,11.0
FAAH2,22.0
TEX36,34.0
LOC110256065,18.0
LOC110257807,34.0
CHST2,3.0
ADCY2,6.0
LOC102160975,3.0
