,aggregate_gene_expression
LOC102162974,91.0
EYA4,166.0
SPC25,21.0
LOC102159977,29.0
SNCA,24.0
LOC106508047,68.0
LYSMD4,74.0
HSPA13,98.0
LOC110260823,15.0
MTHFSD,36.0
LOC110257591,0.0
LOC100624648,80.0
FTMT,150.0
SCIMP,12.0
TRIM32,28.0
KCNK10,38.0
LOC102166811,28.0
GRAMD2A,36.0
SEZ6,103.0
CCDC157,27.0
MMS22L,108.0
LOC100514306,41.0
TMPRSS12,23.0
PIDD1,47.0
LOC102165266,35.0
LOC110260651,220.0
C1H6orf163,80.0
NOTUM,20.0
LOC110259229,5.0
HEY1,8.0
LOC110260729,61.0
LOC110256378,21.0
CCDC68,112.0
LOC102165785,26.0
LOC100514670,101.0
APLP1,17.0
LOC106504408,41.0
PORCN,20.0
FMN1,2.0
C2H19orf38,5.0
NSUN5,50.0
TACC3,53.0
LOC100516636,57.0
OGFOD2,68.0
LOC110260063,79.0
SLC7A6OS,58.0
LOC110261744,91.0
POU5F1,72.0
LOC110256070,37.0
LSMEM2,56.0
PBK,33.0
LOC110261589,65.0
KIF22,49.0
RIPPLY1,95.0
CSDC2,44.0
LOC110262124,66.0
PCLAF,53.0
STK26,87.0
LOC110261280,59.0
GALR3,11.0
PDCD2L,40.0
ARPC5,51.0
LOC106507908,4.0
PROSER3,56.0
TNFAIP8L3,3.0
RNASE4,11.0
EEPD1,34.0
LOC102167346,46.0
LIMK1,71.0
BIRC5,44.0
SLC9A1,31.0
LOC110262178,39.0
LOC100523457,3.0
C5AR2,2.0
CLCF1,36.0
LOC110260893,40.0
LOC110259999,61.0
PABPC4L,28.0
HDAC11,31.0
LOC102160537,22.0
C6H1orf64,55.0
CD22,1.0
TOMM34,26.0
LYPD3,13.0
ENO2,39.0
PPP1R3F,105.0
MAPK8IP1,19.0
TSPYL5,28.0
IL22RA2,38.0
LOC110256022,47.0
LOC100157017,84.0
LOC110261561,83.0
GFI1,1.0
CCL8,16.0
KIF15,34.0
LOC110257119,86.0
LOC102158149,54.0
LOC102163368,3.0
MED20,36.0
TP53TG5,26.0
TPBG,18.0
LOC110256935,120.0
LOC100522011,9.0
GNL1,36.0
LOC110259959,57.0
LRRN1,61.0
FANCA,38.0
CLEC1A,11.0
LOC100516665,41.0
CPNE8,0.0
PDLIM4,31.0
PLIN5,112.0
LOC106504404,34.0
AMER3,41.0
SLC26A3,65.0
LOC110261653,85.0
RNF113A,65.0
LOC100737553,69.0
ETV5,6.0
ZNF76,56.0
LOC110256672,39.0
SALL1,52.0
LOC110257933,50.0
MYBL2,51.0
NGF,7.0
METTL18,211.0
LOC106508906,28.0
HGH1,36.0
ZFAND4,75.0
VWA3A,59.0
CAPG,33.0
LOC106506368,22.0
HSPA2,17.0
LOC110255380,227.0
BEND3,66.0
ARHGAP33,39.0
LOC110261128,24.0
TSPAN32,29.0
LOC110256939,4.0
LOC110256902,59.0
LRRD1,105.0
LOC110259462,29.0
LOC100510971,61.0
LOC102162866,2.0
GFRA3,18.0
LOC100738133,69.0
HES7,69.0
BATF3,7.0
VTN,292.0
VSIG2,24.0
IQGAP3,23.0
LOC110256910,34.0
LOC102164631,21.0
PCGF1,34.0
WNT10B,10.0
REM1,22.0
WAP,32.0
OPALIN,93.0
LOC106506169,104.0
LOC106504227,23.0
NMT2,58.0
CYB561,36.0
RBBP9,44.0
LOC102163719,198.0
KIF1A,18.0
BSN,39.0
LOC110262218,91.0
LOC110255953,34.0
C12H17orf98,27.0
NECAB3,14.0
ZC3H12D,8.0
LOC110260315,57.0
LOC100739498,80.0
PTHLH,1.0
SGO1,33.0
LOC100627471,60.0
FAM216A,20.0
GPNMB,37.0
LOC100153579,80.0
LOC102160869,86.0
DDX53,18.0
LOC102159224,64.0
LOC100127131,30.0
SERPINI1,11.0
VPS18,23.0
LOC106510299,41.0
KIRREL2,3.0
PHF13,24.0
FGD5,4.0
PDZK1,22.0
LOC100521659,53.0
PNPLA3,8.0
LOC110262282,45.0
LOC106506412,36.0
PDE8B,22.0
DERA,68.0
LOC110260879,15.0
EMID1,19.0
LOC110257355,65.0
SNX32,65.0
NINL,60.0
PTGES2,105.0
LOC100520338,72.0
FAM159A,25.0
LOC110255697,14.0
LOC100738157,48.0
LOC102162693,11.0
ACAP1,29.0
LOC106504453,47.0
LOC102164080,49.0
SMC1B,24.0
LOC100155689,27.0
DEPDC1,15.0
LOC110261982,20.0
MMAB,168.0
EPHB1,25.0
NDUFAF4,148.0
C12H17orf82,37.0
LOC110255721,36.0
SLC16A4,32.0
SAMD14,19.0
LOC110259966,8.0
NCDN,32.0
SPATA13,3.0
DCTN6,33.0
LOC100523337,35.0
GFRA2,57.0
SLC2A8,130.0
DRGX,46.0
LOC110261339,32.0
BHLHE23,28.0
FANCM,61.0
ACE,8.0
PELI3,27.0
COL4A3,48.0
SPSB4,20.0
CCDC167,86.0
LOC102158467,40.0
LOC100511352,90.0
LOC102162206,33.0
LOC102158751,53.0
HSD17B14,43.0
KIFC3,12.0
FXN,121.0
ELMSAN1,62.0
LOC102157986,33.0
LOC102162336,23.0
LOC110256044,31.0
LHX6,12.0
LOC110255709,49.0
LOC110256295,12.0
DLK1,6.0
LOC100736871,51.0
PRSS55,55.0
APELA,29.0
BEAN1,22.0
ADAMTS8,20.0
DTWD2,59.0
PCOLCE,6.0
MYOZ1,44.0
PEX11G,88.0
SMOX,24.0
LOC110259538,32.0
C4H8orf88,39.0
CACNA1E,24.0
TBC1D2,34.0
LOC100155308,39.0
LOC110257784,56.0
MSX1,5.0
PRR5L,9.0
TRIM16,29.0
HRCT1,26.0
ANKDD1B,62.0
TBC1D10C,6.0
NRM,24.0
CAMK1,47.0
ATOH8,13.0
RACGAP1,29.0
DHCR7,110.0
TSPAN6,20.0
C7H6orf52,74.0
LOC106504927,37.0
ZFPM1,45.0
EXOC3L1,4.0
LOC100624681,25.0
LOC110257578,47.0
GGCT,31.0
CLEC12A,5.0
RFWD3,56.0
LOC106505041,47.0
LOC110257798,26.0
PTGFR,95.0
RAD51AP1,77.0
LOC106509240,53.0
LOC100514986,47.0
USHBP1,2.0
PPP2R5D,32.0
LOC110256849,29.0
LOC100519997,14.0
PCDHA11,51.0
LOC110259238,36.0
NECTIN1,8.0
LOC100525248,16.0
VPS37D,48.0
EPHB3,9.0
FERMT3,2.0
ANO1,3.0
LOC102161179,79.0
LOC100627505,26.0
LOC106504993,61.0
OSCP1,33.0
GNMT,50.0
NODAL,27.0
LOC110261501,38.0
LOC110255966,43.0
DNMT3B,21.0
GLA,29.0
DRAM1,26.0
LOC110261479,20.0
LOC110262247,27.0
SDHAF3,94.0
CPPED1,69.0
KLHL26,24.0
SEMA5B,17.0
HESX1,65.0
AK5,30.0
SYTL1,42.0
EFNB2,2.0
ARL10,55.0
ANGPTL3,26.0
LOC102163817,43.0
LOC102167529,57.0
BDKRB2,25.0
NCKIPSD,4.0
METTL13,37.0
LOC106510532,35.0
LOC100511639,3.0
LOC110260385,19.0
LOC110262154,25.0
ZBED6CL,15.0
SRRM4,33.0
LOC106506010,33.0
LOC106507516,16.0
MASTL,68.0
MYBL1,29.0
ESCO2,165.0
SYP,85.0
PEBP4,93.0
LOC110257003,38.0
DNAJC17,60.0
ORAI2,15.0
LOC106504597,13.0
LOC102162715,68.0
AOX1,2.0
LOC102162288,54.0
CHSY3,15.0
TMEM158,14.0
SLC35C1,44.0
GRIA3,125.0
LOC110260242,39.0
C18H7orf34,52.0
RAX2,66.0
E2F7,27.0
PRMT8,59.0
LOC106507969,89.0
LRRC61,43.0
DDX28,54.0
CDKN2D,27.0
LOC106510301,83.0
PLEKHG4B,82.0
LOC102163780,25.0
SLC45A2,37.0
BTLA,57.0
HSCB,75.0
QTRT1,49.0
LOC106505804,10.0
HSD11B1L,114.0
GFOD2,22.0
LOC106508264,253.0
LOC102161120,43.0
LOC106504538,28.0
THRSP,48.0
ZNF574,26.0
LOC100152218,36.0
TUBB6,17.0
TTC16,42.0
LOC110257291,98.0
LOC110256774,14.0
NSUN7,17.0
LOC110260900,32.0
CT55,23.0
LOC102165209,61.0
LOC106507358,55.0
CCDC39,17.0
SHISA7,25.0
LOC106505183,29.0
LOC102157703,7.0
ADORA2A,8.0
CSMD1,372.0
LOC102161992,90.0
LOC106504483,27.0
LOC110261690,95.0
C16H5orf58,0.0
TTL,46.0
DMC1,9.0
CACNB1,49.0
TNFSF8,6.0
GPM6B,4.0
IFRD2,48.0
MRPS12,183.0
LOC110255396,50.0
C3H16orf71,24.0
NLRP1,8.0
ITIH4,12.0
LOC100625684,36.0
LOC106508363,82.0
LOC100525750,36.0
SH3BP4,24.0
HAAO,0.0
LOC110262146,12.0
LOC110261121,0.0
LOC102164583,31.0
LOC100153150,48.0
LOC110260444,46.0
LOC106506758,44.0
RNASE6,5.0
LOC110259227,52.0
LOC102159559,95.0
LOC106504522,26.0
CCDC96,28.0
ANO4,7.0
LOC110261984,43.0
EFNA2,7.0
PDE6G,33.0
LOC110260144,87.0
SLC22A18,124.0
BBOF1,34.0
LOC102161394,113.0
PDE4C,11.0
ATL1,53.0
LOC100511520,107.0
LOC100516279,44.0
RNF17,4.0
MPZ,6.0
LOC106506928,27.0
P2RX4,64.0
LOC102159064,57.0
LOC110255990,51.0
ZKSCAN2,90.0
LOC110262071,41.0
MED18,51.0
LOC102163731,34.0
ANKRD61,41.0
LOC100514982,56.0
LOC106509732,29.0
MON1A,42.0
LOXL4,21.0
LOC110260776,27.0
RNF112,5.0
STRC,71.0
FBXL8,48.0
NANS,49.0
LOC110260338,93.0
LOC106507693,45.0
EBP,148.0
LOC100736675,82.0
REEP2,17.0
CCNF,33.0
RGS14,10.0
LOC106504613,53.0
HYAL3,22.0
LOC106509506,57.0
SERHL2,122.0
TK1,50.0
RAB15,23.0
TRAPPC6A,116.0
ART5,23.0
LOC110255186,77.0
CD320,205.0
OPA3,99.0
ABCB8,74.0
LOC102164493,109.0
MGAM2,50.0
CPNE5,136.0
GRIFIN,12.0
LOC106505378,37.0
ZBTB9,71.0
LOC102165070,33.0
PDZD11,77.0
GPER1,37.0
TICAM2,18.0
ESR2,26.0
PDZD4,24.0
LECT2,56.0
DPP3,64.0
RXRG,39.0
LOC102164544,25.0
LOC100525483,31.0
LOC110257431,33.0
RAP2B,21.0
LOC100513904,46.0
CLCN2,14.0
LOC110256217,34.0
LOC110256389,11.0
KCNC3,21.0
SCGB3A1,4.0
LOC110260301,42.0
TMEM9,109.0
RNF182,62.0
KIAA1147,23.0
LINGO1,8.0
LOC106508181,44.0
METTL26,48.0
TMEM220,29.0
ANO2,80.0
BCL2L10,33.0
MST1,82.0
LOC102161380,143.0
ITGBL1,1.0
LOC110261592,155.0
M1AP,0.0
HEPH,16.0
LOC110255496,14.0
LOC106506060,39.0
POU3F2,52.0
ATP6V1G2,97.0
LOC110256860,39.0
LOC102163428,11.0
LOC110257303,51.0
DFFB,38.0
C12H17orf105,110.0
TBPL1,22.0
LOC110259841,6.0
STMND1,49.0
AURKA,24.0
LOC110257557,14.0
TAMM41,101.0
LOC110257186,2.0
LOC110256821,11.0
MYPOP,54.0
PLPPR4,52.0
HAUS1,57.0
FREM3,38.0
LRCH4,30.0
MT3,44.0
LOC102160916,38.0
ESRP2,16.0
LOC102166069,65.0
CLIC2,11.0
LOC106505785,34.0
LOC106505885,12.0
ULBP1,1.0
LOC106509048,51.0
NXT2,55.0
SYCN,36.0
PTPRO,2.0
ZNF114,17.0
CXHXorf67,33.0
LOC110257333,38.0
LOC110257786,48.0
LOC110261524,37.0
SLC22A4,40.0
TRIM68,31.0
PITX2,91.0
PRRT3,32.0
ALDH3A1,72.0
FLVCR1,39.0
EPDR1,73.0
ANXA3,53.0
LOC110255384,69.0
WFIKKN2,38.0
LOC102162156,83.0
HOXD8,3.0
FBXO15,17.0
PPP1R1A,252.0
CRLF1,14.0
FKBPL,74.0
BTN2A2,13.0
PNOC,9.0
CDK5,64.0
LOC110255986,46.0
LOC100516694,46.0
LOC100523440,31.0
TNIP3,5.0
LOC106505926,24.0
DLGAP5,48.0
LOC102165433,47.0
LOC100511652,24.0
DND1,27.0
ATP6V1A,27.0
LOC110260408,33.0
SMIM1,140.0
LOC100622386,55.0
LOC110257215,33.0
LOC110260636,29.0
RNFT2,48.0
EPHB2,17.0
SNX31,25.0
LOC110259834,9.0
LOC106509663,49.0
ZNF641,39.0
CREB3L4,39.0
LOC102163076,33.0
PSAT1,23.0
RNF165,19.0
TMEM102,46.0
VENTX,13.0
LOC110255847,75.0
LOC100511509,2.0
SLC41A3,23.0
LOC110261959,17.0
FTO,41.0
ANGEL1,28.0
LOC100524954,21.0
LOC110255267,1.0
LOC110261158,85.0
LOC110261683,104.0
C3H16orf45,18.0
PDK2,47.0
LOC106504627,0.0
LOC100516485,20.0
RSPO1,18.0
LOC110255704,51.0
GRWD1,61.0
LOC110260620,35.0
LOC100621915,36.0
LOC110259520,79.0
CST7,1.0
LOC100627270,72.0
LOC110257027,7.0
MUC15,30.0
LOC106507559,24.0
LOC110259415,93.0
SV2A,33.0
LOC106510248,75.0
FER1L4,73.0
GCA,18.0
SMPD3,26.0
LOC110261585,15.0
GPSM3,0.0
RGS11,28.0
LOC106510390,36.0
KCNA3,2.0
NAP1L3,70.0
FAM159B,40.0
CA4,10.0
LOC110260342,13.0
PMAIP1,10.0
ETV2,80.0
PASK,23.0
LOC106509348,50.0
LOC100513601,7.0
LOC106506426,22.0
SMCO3,1.0
LOC100622246,75.0
TNC,30.0
LOC110255864,31.0
CRYGS,28.0
LOC106509624,29.0
NUDT16,45.0
LOC110256708,44.0
STAC3,29.0
LMOD3,37.0
LOC102160349,17.0
ATP2B2,6.0
PSTPIP1,10.0
TREH,10.0
LOC110255403,18.0
GLTP,17.0
CSF3,30.0
TPD52L1,15.0
ZNF630,31.0
BDNF,8.0
LOC110261079,18.0
KCTD4,30.0
LDHD,97.0
ACTR1B,34.0
RGS4,4.0
LOC106510200,37.0
WNT8A,17.0
LOC110259860,48.0
DNER,13.0
PRTG,18.0
TTC8,72.0
LOC110256864,16.0
LOC106504403,40.0
SPRED3,0.0
HOXC4,47.0
LOC106508004,39.0
SOX10,2.0
CTBS,19.0
MPI,40.0
HIST1H2BD,8.0
PHF24,162.0
CAPN13,52.0
MAFA,82.0
C3H2orf74,21.0
MC5R,13.0
LOC100628214,40.0
SHPK,2.0
RGS16,11.0
LOC110261383,55.0
LOC106504523,25.0
LOC102164767,20.0
LOC102159780,21.0
LOC106505154,98.0
PINLYP,26.0
SNX15,31.0
PTRH1,49.0
KIF5C,16.0
LOC102162202,32.0
LOC110259530,47.0
LOC100525679,42.0
INTS5,20.0
SERINC2,89.0
TMEM104,36.0
FBXO10,20.0
C13H3orf18,56.0
LOC110255977,34.0
KCNE3,5.0
LOC110259339,23.0
TTC21A,7.0
LOC100737927,26.0
CD300LF,7.0
SULT6B1,44.0
GRIN2D,14.0
LAYN,4.0
TBPL2,14.0
LOC110260477,29.0
LOC110257292,50.0
SLC27A3,9.0
LOC110259425,16.0
ZNF165,32.0
LOC110256822,37.0
LOC110257444,62.0
CCDC65,8.0
C10H10orf113,9.0
LOC102168019,37.0
FAXDC2,16.0
SDF2L1,125.0
LOC102166432,64.0
LOC102157904,23.0
LOC102158774,49.0
LOC110259139,11.0
LOC100625873,39.0
DXO,51.0
C13H3orf20,36.0
CITED4,171.0
LOC110257334,133.0
DDX60,43.0
PTPRZ1,5.0
DHDH,92.0
FFAR2,2.0
LOC100049687,7.0
LOC102157444,71.0
GNRHR2,48.0
LOC106509919,108.0
CAPS,14.0
LOC110260454,17.0
OSGIN1,54.0
HAS1,4.0
GPC2,21.0
LOC106504375,34.0
LOC110259228,42.0
LOC110257837,9.0
SCD5,3.0
LOC110262248,7.0
NHLH1,18.0
BRSK1,37.0
MYMK,11.0
LOC110260849,51.0
LOC106508840,61.0
LOC100514465,11.0
LOC100523635,31.0
POMGNT2,24.0
LOC102162214,35.0
LOC110259900,19.0
LOC110255690,31.0
CGREF1,33.0
LOC110261263,13.0
PVRIG,4.0
SHISA8,145.0
LOC102161391,33.0
FAM227A,15.0
LOC110255751,32.0
SIRT4,47.0
SKAP1,0.0
NUDT15,94.0
LOC110257575,41.0
LOC110257184,33.0
TEX11,26.0
LOC102159074,496.0
LOC110256390,43.0
ZXDC,69.0
LOC102165006,48.0
MAPKAPK3,52.0
TUB,9.0
CEP152,27.0
RASSF7,25.0
TMCO4,4.0
CTSL,3.0
C14H10orf128,48.0
RTN4R,7.0
ARFRP1,57.0
MIR450B,8.0
CPA1,11.0
STX1B,28.0
CLIP4,4.0
LOC110261677,50.0
B3GAT2,31.0
LOC110255598,70.0
LOC106504881,56.0
WT1,4.0
PSMD10,68.0
PAQR8,11.0
LOC100620627,5.0
LOC102165848,69.0
LOC102167165,51.0
LOC106509976,50.0
CCT8L2,18.0
LOC110262242,55.0
LOC106505799,24.0
CERS6,57.0
FOXD1,1.0
LRRIQ1,37.0
LOC102161115,19.0
LOC110260116,122.0
LOC110261020,0.0
LOC110262142,15.0
AMIGO2,9.0
SLC35F3,1.0
DDIAS,44.0
LOC100511853,35.0
STAC,7.0
ACOXL,34.0
LOC110256036,19.0
TNR,50.0
ITK,39.0
NTF3,18.0
LOC110256059,41.0
LOC100525542,6.0
LTB4R2,1.0
ZNF469,15.0
HCST,10.0
LOC100739508,2.0
TNS4,19.0
LOC106505301,128.0
SHANK2,6.0
LOC110255815,13.0
RAD51,36.0
LOC106504330,22.0
KLHL29,17.0
LOC110260901,19.0
DUSP12,33.0
LOC110260383,27.0
TAS1R3,13.0
LOC106509501,18.0
IL1B,14.0
CBX8,28.0
KCTD11,11.0
KLRF1,10.0
SLIRP,102.0
COL4A6,68.0
LOC100515242,23.0
ARL2BP,17.0
MORN4,29.0
CDKN2C,45.0
LOC106507363,16.0
GDF6,4.0
SLC39A8,2.0
MAOB,17.0
ADRA1B,92.0
PEG10,20.0
DLL1,3.0
AOX2,102.0
LOC106506534,43.0
SLC35G1,3.0
ALK,7.0
LOC110260939,91.0
LOC106508433,123.0
ALDH1B1,45.0
LOC102164346,102.0
FABP2,133.0
SLC16A8,60.0
AMH,47.0
WNK4,20.0
RGS9BP,128.0
LOC106508763,75.0
LOC106506361,91.0
LOC106510239,30.0
LOC100516428,36.0
FOXC2,7.0
LOC110257580,24.0
TRPV5,11.0
LOC102157885,25.0
LOC110256025,32.0
LOC106505191,41.0
TMEM52,7.0
CACNA1G,10.0
LOC110257542,25.0
LOC102165762,44.0
JMJD7,34.0
LOC106510063,116.0
LOC102159096,45.0
LOC110257369,60.0
LOC110262000,33.0
LOC110256093,49.0
MZB1,15.0
ZBP1,0.0
LOC100621272,68.0
LOC102158193,3.0
LOC110256033,78.0
LOC110256949,27.0
LOC110260929,7.0
LOC102160938,52.0
SHF,31.0
E2F5,109.0
LOC110256225,16.0
LOC110260701,32.0
C1H9orf131,18.0
BLVRB,46.0
LOC110261237,20.0
LOC110261713,40.0
LOC106505356,30.0
LOC106510559,35.0
PHOSPHO1,107.0
ABHD11,80.0
LOC102164588,45.0
LOC110261766,31.0
MFNG,4.0
LOC110262254,11.0
NHP2,49.0
LOC106509961,8.0
LOC102163309,32.0
UNC5D,27.0
LOC106507648,52.0
LOC110259877,41.0
LOC102158302,49.0
TAGAP,9.0
CLEC11A,73.0
CLGN,14.0
QPCT,0.0
LOC110261071,28.0
EPHA3,54.0
SLC17A8,24.0
BUB1B,30.0
NFAM1,2.0
LOC110260564,52.0
LOC110257756,17.0
LPAR3,48.0
PHACTR3,50.0
LOC110260686,38.0
TMEM35A,172.0
LOC110255916,9.0
STK40,41.0
UHRF1,33.0
NEIL3,14.0
SKA1,15.0
LOC106505207,15.0
LOC106506612,32.0
LOC110256469,65.0
LCA5L,32.0
LOC110260584,46.0
TMEM51,22.0
LOC106507311,19.0
ACTRT3,60.0
KCND1,7.0
TEKT1,22.0
AK9,30.0
LOC110255525,40.0
SCN1B,11.0
LOC110256740,19.0
LEUTX,46.0
CFAP54,0.0
KIF18A,33.0
LOC110257387,32.0
LOC110260822,42.0
CMAH,3.0
ABHD12B,22.0
TMEM26,6.0
LOC110255946,22.0
LOC106509193,15.0
HPGDS,25.0
LOC102163044,72.0
HHIP,20.0
CPVL,15.0
KNTC1,38.0
DLX1,4.0
LOC102159901,96.0
LOC110262067,57.0
PLB1,62.0
F2,29.0
PRKAR2B,8.0
EHF,47.0
LOC110256787,57.0
DENND2D,15.0
IL1RL2,21.0
PRRG3,73.0
LOC110256832,11.0
LOC100519130,48.0
MIR214,12.0
LOC102160593,110.0
LOC102165048,150.0
LRP2,61.0
CALCR,23.0
LOC102167686,48.0
LOC102166468,28.0
KCNS1,18.0
LOC110257112,20.0
HDHD3,38.0
RWDD2A,51.0
MT-2B,13.0
LOC110255657,18.0
CFAP53,18.0
LOC106506174,16.0
CCNB1,21.0
LOC106510029,95.0
ARHGAP11A,47.0
LOC100522818,14.0
LOC106508867,32.0
TFAP2A,21.0
LOC102160313,10.0
LOC110260245,4.0
TTC9,4.0
STPG1,16.0
QRICH2,31.0
LOC102160218,13.0
NUF2,45.0
LIN7B,25.0
EHD3,14.0
LOC100514137,18.0
CYP2R1,16.0
LOC110259429,20.0
HHAT,33.0
GABRB3,36.0
B9D1,18.0
MCM2,31.0
LOC102165132,10.0
LOC100627387,117.0
TTC23L,27.0
MPEG1,9.0
LOC110261617,29.0
HS3ST3B1,14.0
LOC106510636,13.0
RAD54B,29.0
PLEK2,10.0
EPHX3,7.0
OLFML2B,18.0
LOC102162178,10.0
STAT4,0.0
LOC110255634,9.0
MYCBPAP,73.0
LOC102161066,24.0
LOC110260917,25.0
DEPDC7,12.0
EYA1,52.0
CES1,833.0
LOC100623096,12.0
SNAI3,15.0
LOC102158547,9.0
LOC110260775,64.0
SEMA3E,4.0
TMEM91,22.0
MKX,29.0
TMPRSS9,2.0
LOC110262053,17.0
EPHX1,76.0
TMEM176A,13.0
UBE2T,16.0
CLEC9A,10.0
CADM4,55.0
ARL3,13.0
TGFBR3L,24.0
LOC110261410,36.0
LOC110259944,18.0
LOC106505505,65.0
LOC110259926,11.0
LOC110257192,19.0
LOC106504615,22.0
LOC106505886,29.0
PTRHD1,69.0
SLC16A2,1.0
LOC100517502,129.0
MAPK11,4.0
HTR2C,15.0
LOC110257072,6.0
GCNT7,14.0
PCSK1N,10.0
LOC110257327,25.0
CCDC86,17.0
WNT4,12.0
LOC110261544,10.0
LOC100514530,91.0
IL13RA2,9.0
DLX6,56.0
LOC102165642,0.0
LOC106507402,38.0
KRBA1,23.0
LGI3,14.0
NPTX1,7.0
CEP295NL,1.0
LOC100156775,19.0
LOC110261106,48.0
FAM26F,3.0
EGF,11.0
LOC110256689,47.0
LOC110261762,14.0
LOC100739463,38.0
HPSE2,7.0
IL6,1.0
LOC106504564,39.0
CHST1,1.0
TNFRSF1A,21.0
KCNC1,0.0
MAP3K9,2.0
C2CD4B,68.0
ADGRF2,12.0
LOC110262073,29.0
BLOC1S5,20.0
LYZ,24.0
GJA9,18.0
LOC100738548,36.0
STX1A,25.0
KCNS3,4.0
LOC102160718,37.0
LOC102164543,15.0
CNGA1,12.0
DHRS13,79.0
LOC106505818,20.0
CA8,1.0
ZNF282,30.0
NRGN,20.0
CCR7,5.0
CACNA2D3,208.0
RNASE1,4.0
LOC106510408,53.0
CNTNAP2,23.0
LOC110257228,5.0
LOC110261436,69.0
LOC106507037,13.0
LOC110259327,10.0
FOXD3,1.0
NTNG1,21.0
ATP2B3,46.0
MST1R,7.0
MEX3A,49.0
LOC100620869,16.0
SDC1,18.0
LOC100525652,152.0
FANCD2,35.0
LOC102160613,15.0
CASP1,8.0
LOC100739219,26.0
LOC110260358,30.0
LOC110261186,33.0
C4H1orf162,32.0
LOC100525933,12.0
ADAM28,8.0
FAM19A5,3.0
DUOXA1,11.0
LOC102167397,60.0
CDCA3,37.0
CNGB1,17.0
LOC106507506,84.0
LOC110259990,10.0
LOC110260631,34.0
ANGPT4,29.0
PLK5,0.0
LOC106507324,29.0
TSPAN33,3.0
FAM162B,6.0
SAYSD1,67.0
LOC102163100,11.0
TICAM1,1.0
LOC110257707,54.0
LOC110255873,31.0
PRAG1,18.0
SHROOM1,3.0
LHFPL4,24.0
LOC106510124,15.0
LOC110256661,28.0
LOC110262061,38.0
LOC110260378,27.0
CLDND2,84.0
LOC110260910,61.0
HID1,9.0
LOC102158284,0.0
FGF14,37.0
LOC102159490,29.0
APC2,5.0
OVGP1,55.0
AKR1E2,80.0
MIF4GD,13.0
LOC102159162,21.0
GDF1,13.0
PCDH1,5.0
TEAD3,28.0
DDN,45.0
GALNT9,1.0
CELSR2,23.0
KCNK2,18.0
LOC106505835,7.0
FGFR4,9.0
AMIGO1,14.0
LOC110256386,43.0
LOC110255415,51.0
LOC110256066,12.0
AP1S3,26.0
C6H1orf216,3.0
LOC110255722,15.0
LOC102160245,130.0
DUSP5,10.0
LOC110260392,10.0
LOC110262173,9.0
LOC110257182,16.0
AHCY,78.0
RFX4,11.0
C4H1orf56,11.0
LOC102158857,35.0
LOC100515685,3.0
LOC100736982,0.0
LOC110260982,5.0
LOC106504840,33.0
LOC106504634,9.0
GREB1,43.0
CD3E,9.0
PDZK1IP1,4.0
OPCML,1.0
RLBP1,21.0
TRIL,5.0
LOC106505299,21.0
SPAG11,20.0
ZNF185,19.0
RD3,36.0
SEMA3F,10.0
TRIM36,12.0
FAM234B,39.0
ZNF48,45.0
ZWINT,32.0
PIP4K2C,50.0
CCDC89,76.0
LHB,29.0
LOC110256610,57.0
LOC100510920,24.0
ACE2,37.0
HYKK,21.0
MRPS7,37.0
LOC110255249,27.0
LOC106505556,27.0
TRIM42,23.0
RTN2,38.0
ERICH4,51.0
KIAA1522,37.0
LOC100154249,13.0
OTUB2,20.0
LOC100622253,5.0
MAPK13,2.0
TEX14,22.0
RAB3D,14.0
LOC110257896,5.0
LOC110257426,25.0
LOC102166382,29.0
TKTL2,10.0
LOC110257300,10.0
CES3,55.0
LOC100623616,3.0
LOC110261503,35.0
LOC106509390,26.0
L3MBTL1,27.0
LOC110260380,35.0
LOC110256613,16.0
SPDL1,34.0
LOC106510398,37.0
LOC102164129,44.0
LOC106506064,30.0
DUOX2,0.0
SELE,56.0
LOC106504727,28.0
LOC110255473,35.0
LOC106509711,15.0
ANKRD35,18.0
LOC110262195,16.0
LOC110257600,18.0
NHSL2,5.0
LOC106507823,18.0
LOC100622710,13.0
ZIC1,50.0
LOC106510287,9.0
LOC110261000,48.0
LMOD1,14.0
NMRK1,32.0
LOC102164446,8.0
LOC110260608,18.0
CDH7,63.0
LRRC14B,48.0
RET,1.0
LGALS7,13.0
LOC110261965,22.0
LOC110259274,15.0
LOC106510217,18.0
LOC100517188,30.0
LOC102165305,29.0
LOC100511828,22.0
LOC100514500,31.0
LURAP1L,2.0
FEN1,25.0
LOC110256317,11.0
LOC102165849,31.0
LOC110260755,8.0
LOC110260080,23.0
AICDA,35.0
SMAD9,9.0
LOC106507323,14.0
CLEC18C,7.0
LOC102160165,56.0
NMUR1,22.0
MAD2L1,43.0
LOC102168193,22.0
LOC110257253,18.0
RAB17,29.0
C10H1orf115,28.0
ARPC5L,31.0
PTK6,16.0
GBX1,24.0
NLRC4,20.0
LOC110257553,20.0
LOC106509975,26.0
CCDC142,15.0
LOC106504343,26.0
SALL2,43.0
CYP2A19,2.0
TMEM41A,30.0
MIR425,83.0
LOC102161781,15.0
LOC110255345,12.0
LGSN,53.0
LOC110257782,18.0
SELP,0.0
GZMA,0.0
LOC102165115,22.0
GPR45,13.0
CNTN2,14.0
CPAMD8,1.0
PNP,41.0
SLC5A4,17.0
LOC110262161,22.0
ABCG2,9.0
SULT1A3,8.0
SFRP4,15.0
